"group_code","groep_titel","jaar","log_index","n_soorten","gewicht_som","msi","analysis_mode","msi_variant","periode"
"fg_v1_lange_trek","Langeafstandstrekkers",1980,4.76134681309466,22,22,116.903266771329,"binair","volledig","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1981,5.11491758604708,20,20,166.48705956122,"binair","volledig","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1982,4.94372327481831,20,20,140.291622615817,"binair","volledig","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1983,4.71278243832669,21,21,111.361585971524,"binair","volledig","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1984,5.43384203408176,20,20,229.027488640507,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1985,4.33951038942794,24,24,76.6699917086873,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1986,4.43080417966144,26,26,83.9989399954107,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1987,4.39729944347953,26,26,81.2312027341302,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1988,4.37217349053657,29,29,79.2156191238527,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1989,4.50247272201611,27,27,90.2399940681966,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1990,4.18719240177306,29,29,65.8376854620988,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1991,4.31891825885214,29,29,75.1073376346001,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1992,4.21190594415471,28,28,67.4850400316731,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1993,4.3357692207099,28,28,76.383692215377,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1994,4.51467754486994,29,29,91.3481056075384,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1995,4.12309191902825,30,30,61.7498730125007,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1996,4.30183540214933,32,32,73.835186671625,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1997,4.18351752306744,33,33,65.5961839698968,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1998,3.99965613482483,32,32,54.5793788582809,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1999,3.8948668724164,32,32,49.1495097716562,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2000,4.13480775767636,32,32,62.477579080918,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2001,4.07779461711571,31,31,59.0151751706294,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2002,3.72068263854238,32,32,41.2925723911539,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2003,3.90817179120685,31,31,49.8078096096626,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2004,3.56056392222052,31,31,35.1830320454663,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2005,3.67663274520395,32,32,39.513119073353,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2006,3.64371937491615,32,32,38.2337783508541,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2007,3.81111743357337,31,31,45.2009196817865,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2008,4.10788923466986,32,32,60.8182090245934,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2009,4.04198588570615,33,33,56.93930555581,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2010,3.74409114791822,30,30,42.2705720581323,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2011,3.86212784907679,29,29,47.5664580046255,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2012,4.04617738145416,29,29,57.178467285483,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2013,3.67048474577898,33,33,39.270937668409,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2014,3.52537326174206,31,31,33.9664496265248,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2015,4.13074333540747,28,28,62.224159168827,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2016,4.05377049774801,26,26,57.6142825411215,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2017,4.18239125092219,23,23,65.5223464034596,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2018,3.73268276069081,27,27,41.7910733577972,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2019,4.29503613359616,26,26,73.3348642495198,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2020,3.81095407000332,31,31,45.1935361012984,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2021,3.72418260600215,27,27,41.4373482584761,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2022,4.35724930271722,27,27,78.0421685246671,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2023,4.9917927167094,23,23,147.200075133052,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2024,4.44994056297746,28,28,85.6218547428465,"binair","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2025,4.37825571109868,30,30,79.6988941942811,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1959,4.60517018598809,2,2,100,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1960,4.00043174554138,3,3,54.6217276303839,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1961,4.35919400343848,3,3,78.1940848541063,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1962,4.34552027936942,3,3,77.1321573118044,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1963,3.98819235648048,4,4,53.9572656538859,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1964,3.90357525218851,4,4,49.5793914380637,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1965,3.78428325955868,4,4,44.004119721031,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1966,3.84748412986913,5,5,46.8749833864976,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1967,3.61180279727927,5,5,37.0327552216556,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1968,3.81963267897928,5,5,45.5874600126903,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1969,3.47373812495677,5,5,32.2570984163956,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1970,3.62096531359623,5,5,37.3736276856606,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1971,3.23290563417744,6,6,25.3532172240905,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1972,3.03949931752304,6,6,20.8947789659851,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1973,3.46678353796791,6,6,32.0335418921471,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1974,3.4107567170752,6,6,30.2881551539555,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1975,3.54880797479412,7,7,34.7718438593724,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1976,3.29784034675418,6,6,27.0541482045765,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1977,2.89835178928115,7,7,18.1442152206109,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1978,2.60848537419717,6,6,13.5784689693766,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1979,2.55272968848377,5,5,12.8421109439544,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1980,2.43228326070956,4,4,11.3848470002202,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1981,2.78595143509334,2,2,16.2152382865926,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1982,1.47650948176472,2,2,4.37763875400796,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1983,2.00888742729963,5,5,7.45501848158613,"binair","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1984,3.21706856287769,5,5,24.9548592531017,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1985,1.5432871354007,8,8,4.67994863948678,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1986,1.85243955854833,9,9,6.37535361514399,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1987,2.03755279604125,10,10,7.67181171961637,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1988,2.27306462314923,10,10,9.70911003040217,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1989,2.15229215189445,10,10,8.60455876611017,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1990,2.04081741316063,10,10,7.69689817404679,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1991,2.11988005439848,10,10,8.33013826431779,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1992,2.19210430726012,10,10,8.9540353454596,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1993,2.35090963872604,10,10,10.495112144433,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1994,2.0833318047479,10,10,8.03118271970894,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1995,2.14340443471362,10,10,8.52842272032671,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1996,2.43450093362908,10,10,11.4101228835674,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1997,2.46231150556084,10,10,11.7318985707947,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1998,2.38867742756561,11,11,10.8990695975135,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1999,2.17552853134316,11,11,8.80683858255449,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2000,2.16410427939356,11,11,8.70679956322355,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2001,1.94905150480118,11,11,7.02202406482101,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2002,2.27882384949862,11,11,9.76518832150078,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2003,2.47523569136131,11,11,11.8845078588663,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2004,2.18801260313765,11,11,8.91747293441861,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2005,2.26788175035596,11,11,9.6589191270654,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2006,2.18075069681573,11,11,8.85294964593306,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2007,2.48557059920529,11,11,12.0079700385659,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2008,2.75150805610349,11,11,15.6662396471171,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2009,2.25217882159936,12,12,9.50843045688404,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2010,2.20724712409862,12,12,9.09065646631831,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2011,2.45512083330101,10,10,11.6478409109166,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2012,2.20330221165338,11,11,9.05486526548189,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2013,2.0192100312851,12,12,7.53237224433035,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2014,2.1581352985369,12,12,8.65498364127546,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2015,2.75267394789838,12,12,15.6845154391063,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2016,2.52689814713045,11,11,12.5146273369662,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2017,1.76092224778921,8,8,5.81780037455769,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2018,2.10954237799297,11,11,8.24446757142845,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2019,2.71951180707073,11,11,15.1729131276563,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2020,2.12607961140701,14,14,8.38194184508213,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2021,1.95190645294261,13,13,7.04210022393423,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2022,2.48002563976686,13,13,11.9415705930099,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2023,2.7958141203617,9,9,16.3759553263773,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2024,2.45753035517492,12,12,11.675940478041,"binair","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2025,2.72991623989048,13,13,15.3316027893955,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1958,4.60517018598809,14,14,100,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1959,5.30514883123109,17,17,201.37097047299,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1960,5.1600867868828,22,22,174.179571451226,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1961,5.06747464858512,25,25,158.772863362702,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1962,5.11692629638025,26,26,166.821819943859,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1963,4.86306680413279,27,27,129.420501439237,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1964,5.01165972654009,28,28,150.153743603097,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1965,4.93584857589086,29,29,139.19120673403,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1966,5.0698985003634,30,30,159.158172026809,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1967,4.96350780104674,32,32,143.094864874847,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1968,4.88694738138449,32,32,132.548336328926,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1969,4.83812314169185,32,32,126.232209287588,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1970,4.89278434141646,34,34,133.324278037719,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1971,4.90978302414152,34,34,135.609987122701,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1972,4.9227919318847,34,34,137.3856496075,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1973,5.08084921627517,38,38,160.910645862516,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1974,5.1680141767703,37,37,175.565848343398,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1975,5.16226020749548,40,40,174.55854861133,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1976,5.06387035209848,40,40,158.201628956597,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1977,4.99271967148935,41,41,147.336586206326,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1978,4.80626668455269,40,40,122.274275905155,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1979,5.05274829198271,36,36,156.451849542153,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1980,4.97333854247339,38,38,144.508530797875,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1981,5.14922472888487,37,37,172.297860969253,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1982,4.86192135596204,37,37,129.272341833379,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1983,5.13325641676336,40,40,169.568405344821,"binair","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1984,5.78617641455277,36,36,325.76504952458,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1985,5.14827268040313,39,39,172.133903112608,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1986,5.14407720522244,40,40,171.41323242943,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1987,4.97502021233641,40,40,144.751750889698,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1988,5.23765522175481,41,41,188.228231101589,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1989,5.16050692603639,42,42,174.252766483921,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1990,5.08815656968015,42,42,162.09078340816,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1991,5.04045584213257,42,42,154.540445018218,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1992,5.1088039192341,44,44,165.47231820632,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1993,5.13164671245222,42,42,169.295669922288,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1994,5.08597141165472,43,43,161.736976135131,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1995,4.97732636433865,43,43,145.085955645204,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1996,4.96577998839399,44,44,143.420372883817,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1997,5.0914309784326,43,43,162.622404785897,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1998,4.9080704570144,44,44,135.377944667498,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1999,4.84526779839507,45,45,127.137324606738,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2000,4.7773045439609,45,45,118.783741792043,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2001,4.94996767592737,44,44,141.170400645442,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2002,4.97602093556379,45,45,144.896679833803,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2003,4.77452222077759,47,47,118.453706378954,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2004,4.75870710542689,46,46,116.595083257791,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2005,4.54790048847999,48,48,94.4339349050113,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2006,4.45360164252723,47,47,85.9358976815768,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2007,4.54477333143137,48,48,94.1390864188846,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2008,4.47549961436606,48,48,87.8384748126107,"binair","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2009,4.41689814614598,47,47,82.8389321676868,"binair","volledig","1984-2025"
