"soort_id","euring_code","soort_naam","engelse_naam","jaar","basisjaar","basisjaar_toelichting","trim_index","trim_se","index_100","model_config","model_overdispersion","model_serial_correlation","model_warnings"
40,1940,"Slobeend","shoveler",2014,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.463683118886671,50,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2015,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.611705674327867,100,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2016,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.5,0.800856030135954,150,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2017,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.25,0.407914890018487,25,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2018,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.25,0.404696034908598,25,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2019,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.603016170991091,100,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2020,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.25,0.398347840026781,25,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2021,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.75,0.896628712314027,175,"model2_basis",FALSE,FALSE,NA
40,1940,"Slobeend","shoveler",2022,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.362868861694895,0.385265574692766,36.2868861694895,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",1998,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0,100,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",1999,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2,4.75604160338043,200,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2000,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.884256387687101,2.85537984431626,88.4256387687101,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2001,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,3.26799116247791,100,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2002,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2,4.96983651076962,200,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2003,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",3,6.90247557414279,300,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2004,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0,2.98176654943178,0,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2005,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",3,7.05150306150927,300,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2006,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",3,7.13864357281593,300,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2007,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",19.3126426003904,40.6952553200157,1931.26426003904,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2008,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",19.7738092653895,41.6971555073143,1977.38092653895,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2009,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",22,46.3967066995528,2200,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2010,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",34,71.5633487780237,3400,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2011,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",48,100.953545678662,4800,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2012,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",31.827523986872,67.028841375168,3182.7523986872,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2013,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",39,82.098645788552,3900,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2014,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",33,69.5426263376133,3300,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2015,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",34,71.6623795999363,3400,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2016,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",46,96.8379661144366,4600,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2017,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",44,92.6682602880783,4400,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2018,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",32,67.5736957369393,3200,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2019,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",40,84.3487670740382,4000,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2020,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",36,76.0195735097177,3600,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2021,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",66,138.906845960618,6600,"model2_basis",FALSE,FALSE,NA
41,1960,"Krooneend","red-crested pochard",2022,1998,"index_100 = eerste analysejaar vanaf eerste positieve jaar",62.9634374515447,132.592123699576,6296.34374515447,"model2_basis",FALSE,FALSE,NA
42,1980,"Tafeleend","pochard",1997,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0,100,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",1998,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.29411764705882,0.284908228672677,129.411764705882,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",1999,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.11764705882353,0.25438377014322,111.764705882353,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2000,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.0812881088758,0.255184863130709,108.12881088758,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2001,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.19117647058824,0.267138818616798,119.117647058824,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2002,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.985294117647059,0.23126272728995,98.5294117647059,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2003,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.86764705882353,0.210488912194548,86.7647058823529,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2004,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.955882352941176,0.226091302703436,95.5882352941176,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2005,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.397058823529412,0.123153013163768,39.7058823529412,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2006,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.573529411764706,0.157081684453088,57.3529411764706,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2007,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.725391838601415,0.187732337739606,72.5391838601415,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2008,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.638174577538267,0.172171005383847,63.8174577538267,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2009,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.647058823529412,0.170701252208439,64.7058823529412,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2010,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.63235294117647,0.167995277921115,63.2352941176471,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2011,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.602941176470588,0.162557321515986,60.2941176470588,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2012,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.59722400686635,0.166513082038547,59.722400686635,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2013,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.529845054552841,0.148911416709692,52.9845054552841,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2014,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.441537545460701,0.131957276964862,44.1537545460701,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2015,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.588235294117647,0.159824454495696,58.8235294117647,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2016,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.514705882352941,0.146000381942932,51.4705882352941,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2017,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.143199302233429,50,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2018,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.647058823529412,0.170701252208439,64.7058823529412,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2019,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.470588235294118,0.137554989017448,47.0588235294118,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2020,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.588235294117647,0.159824454495696,58.8235294117647,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2021,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.647058823529412,0.170701252208439,64.7058823529412,"model3_overdisp",TRUE,FALSE,NA
42,1980,"Tafeleend","pochard",2022,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.720304890793866,0.187646566974353,72.0304890793866,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",1997,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0,100,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",1998,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.835820895522388,0.162484143277427,83.5820895522388,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",1999,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.05223880597015,0.192757073118501,105.223880597015,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2000,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.03268030299999,0.19802120024185,103.268030299999,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2001,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.955223880597015,0.179262748341235,95.5223880597015,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2002,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.865671641791045,0.166699162883242,86.5671641791045,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2003,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.798507462686567,0.157193589128769,79.8507462686567,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2004,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.686567164179104,0.141150543008593,68.6567164179104,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2005,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.58955223880597,0.126980714760946,58.955223880597,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2006,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.634328358208955,0.133556780126462,63.4328358208955,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2007,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.851447406589016,0.167781125464406,85.1447406589016,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2008,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.671707150079082,0.142622558645126,67.1707150079082,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2009,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.559701492537313,0.122557020642066,55.9701492537313,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2010,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.582089552238806,0.125877947171769,58.2089552238806,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2011,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.604477611940298,0.129180261507005,60.4477611940298,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2012,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.408271139438502,0.106986844930737,40.8271139438502,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2013,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.586283835106764,0.126795710966205,58.6283835106764,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2014,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.533668619135644,0.118957897017288,53.3668619135644,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2015,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.432835820895522,0.103299693067762,43.2835820895522,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2016,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.559701492537313,0.122557020642066,55.9701492537313,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2017,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.507462686567164,0.11472671567603,50.7462686567164,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2018,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.373134328358209,0.0938919445582503,37.3134328358209,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2019,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.350746268656716,0.0902864623023464,35.0746268656716,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2020,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.470149253731343,0.109053047824416,47.0149253731343,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2021,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.425373134328358,0.102138277963198,42.5373134328358,"model3_overdisp",TRUE,FALSE,NA
44,2030,"Kuifeend","tufted duck",2022,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.399513047764702,0.101358778386215,39.9513047764702,"model3_overdisp",TRUE,FALSE,NA
60,2670,"Havik","goshawk",1997,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0,100,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",1998,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.05071967218647,1.62077478791511,205.071967218647,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",1999,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.912420022272498,100,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2000,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.681666913383508,0.762864723288163,68.1666913383508,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2001,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.5,1.24938257029503,150,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2002,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2,1.58035783641909,200,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2003,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.5,1.24938257029503,150,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2004,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.912420022272498,100,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2005,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.912420022272498,100,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2006,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.558740871416622,50,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2007,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.65274685682986,1.37758590524759,165.274685682986,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2008,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.90237576057144,1.5876976711717,190.237576057144,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2009,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.56597034754583,1.30482680257829,156.597034754583,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2010,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.912420022272498,100,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2011,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.54425693078495,1.94267630518275,254.425693078495,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2012,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.54425693078495,1.94267630518275,254.425693078495,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2013,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.5,1.90846340011182,250,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2014,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",3.05310831694194,2.27505458473016,305.310831694194,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2015,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",3.05310831694194,2.27505458473016,305.310831694194,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2016,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.54425693078495,1.94267630518275,254.425693078495,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2017,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.55832547828082,1.29834169685101,155.832547828082,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2018,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.5,1.24938257029503,150,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2019,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.56597034754583,1.30482680257829,156.597034754583,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2020,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.07776730437442,1.64233997494264,207.776730437442,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2021,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.5,1.24938257029503,150,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
60,2670,"Havik","goshawk",2022,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",2.82056138454141,2.23616506100645,282.056138454141,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.8 <1; consider setting overdisp=FALSE"
61,2690,"Sperwer","Sparrowhawk",1997,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0,100,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",1998,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.0169410216014125,0.492846371878442,1.69410216014125,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",1999,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0,0.504692311022574,0,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2000,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.583910599233813,0.549906341798513,58.3910599233813,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2001,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.571399929565781,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2002,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.576190976445708,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2003,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.581040545302371,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2004,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.585949196950887,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2005,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.590917497334533,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2006,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.595946017599703,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2007,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.519360163940655,0.59691058810857,51.9360163940655,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2008,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.57910855035127,0.933509454351974,157.910855035127,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2009,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.812950055172148,0.561141119409452,81.2950055172148,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2010,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1.02308010150575,0.75049523369933,102.308010150575,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2011,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.803935450023273,0.577418089306002,80.3935450023273,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2012,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.831071133711799,0.583174779221447,83.1071133711799,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2013,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.0245445635446502,0.572770380567828,2.45445635446502,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2014,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.848273627274987,0.600210313948429,84.8273627274987,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2015,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.329917097956419,0.480598386960133,32.9917097956419,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2016,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.83675239247903,0.620465212577535,83.675239247903,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2017,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.655403039012826,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2018,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.78774723865712,100,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2019,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.88417906638564,0.65400277709402,88.417906638564,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2020,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.52833324903454,0.670740619882943,52.833324903454,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2021,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.5,0.679005404273653,50,"model2_basis",FALSE,FALSE,NA
61,2690,"Sperwer","Sparrowhawk",2022,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0.807894443500692,100,"model2_basis",FALSE,FALSE,NA
62,2870,"Buizerd","buzzard",1997,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",1,0,100,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.7 <1; consider setting overdisp=FALSE"
62,2870,"Buizerd","buzzard",1998,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.783152269420022,0.358206274601643,78.3152269420022,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.7 <1; consider setting overdisp=FALSE"
62,2870,"Buizerd","buzzard",1999,1997,"index_100 = eerste analysejaar vanaf eerste positieve jaar",0.875,0.383396285363934,87.5,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.7 <1; consider setting overdisp=FALSE"
