"maand","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","maandindex","soort_id","soort_naam","modelstatus","weergavetype"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,56,"Europese Zeearend","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,56,"Europese Zeearend","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"mrt",21,9,451,0.0465631929046563,0.0199556541019956,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"nov",3,3,570,0.00526315789473684,0.00526315789473684,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"okt",45,25,547,0.0822669104204753,0.0457038391224863,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"sep",419,126,508,0.824803149606299,0.248031496062992,,,,,,,,200,"Fitis","alleen_beschrijvend","beschrijvend"
"dec",4,1,563,0.00710479573712256,0.00177619893428064,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"jan",18,3,562,0.0320284697508897,0.00533807829181495,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"nov",14,2,570,0.0245614035087719,0.00350877192982456,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"sep",6,2,508,0.0118110236220472,0.00393700787401575,,,,,,,,640,"Frater","alleen_beschrijvend","beschrijvend"
"dec",196,95,563,0.348134991119005,0.168738898756661,0.0125559108920928,0.00223740188635927,0.0436960741024121,0.00871847651228276,0.00126111141929759,0.0345030575758927,50.0220124612774,2,"Fuut","indicatief","modelindex"
"feb",184,86,556,0.330935251798561,0.154676258992806,0.0119433633617302,0.00195420153437218,0.0429483798790104,0.00764400037922684,0.000991919811680134,0.0308291786340216,47.5816590325015,2,"Fuut","indicatief","modelindex"
"jan",163,71,562,0.290035587188612,0.126334519572954,0.00956401732174322,0.00166102274233653,0.0340418049738382,0.00547631493483246,0.000770814552809666,0.0205129194358716,38.1024839822172,2,"Fuut","indicatief","modelindex"
"mrt",309,133,451,0.685144124168514,0.29490022172949,0.0271309020560584,0.00465065157380754,0.0902457676124606,0.0295768276562205,0.00442617240795728,0.105197486146514,108.087922285951,2,"Fuut","indicatief","modelindex"
"nov",395,153,570,0.692982456140351,0.268421052631579,0.0254868908598955,0.00447296585705776,0.0931916399347669,0.0223737036448845,0.00301970914626195,0.0762214435651373,101.538278118539,2,"Fuut","indicatief","modelindex"
"okt",520,161,547,0.950639853747715,0.294332723948812,0.0371852718070965,0.00662380834882927,0.134808932724021,0.0323983603377345,0.004867501006812,0.111175278613063,148.143941582285,2,"Fuut","indicatief","modelindex"
"sep",683,168,508,1.34448818897638,0.330708661417323,0.0518390420251458,0.00916135736057022,0.181692421685117,0.0446391593845358,0.0071070201948263,0.147223369363477,206.523702537229,2,"Fuut","indicatief","modelindex"
"dec",1381,429,563,2.45293072824156,0.761989342806394,2.16994218511289,1.74207324071518,2.72622260049089,0.853274707879256,0.792649168146894,0.906464967045102,87.3710935441099,222,"Gaai","betrouwbaar","modelindex"
"feb",1183,384,556,2.12769784172662,0.690647482014389,1.93218870005361,1.55090586989226,2.45372454193823,0.78787883935865,0.690569836022881,0.862614057603332,77.7981279019532,222,"Gaai","betrouwbaar","modelindex"
"jan",1237,412,562,2.20106761565836,0.733096085409253,1.95373467624718,1.58873204973216,2.42030024536966,0.825431743677331,0.746227389429754,0.886583459068002,78.6656604631533,222,"Gaai","betrouwbaar","modelindex"
"mrt",1013,308,451,2.24611973392461,0.682926829268293,2.07345544651934,1.68606833367165,2.56258253024622,0.795658596834146,0.707271625642429,0.87023232334295,83.4861274278424,222,"Gaai","betrouwbaar","modelindex"
"nov",1553,453,570,2.72456140350877,0.794736842105263,2.49285709769235,2.02620058918743,3.12331726798437,0.885097987091654,0.829510646743759,0.927114848567404,100.3730201518,222,"Gaai","betrouwbaar","modelindex"
"okt",1995,461,547,3.64716636197441,0.842778793418647,3.34089422435981,2.71397924860135,4.20256546827646,0.924559377300397,0.880353334847929,0.957072834955772,134.518598606042,222,"Gaai","betrouwbaar","modelindex"
"sep",1818,426,508,3.57874015748031,0.838582677165354,3.42207724253521,2.76731063795987,4.29030438293898,0.91995358367321,0.871652070649872,0.95295707294665,137.7873719051,222,"Gaai","betrouwbaar","modelindex"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"sep",2,2,508,0.00393700787401575,0.00393700787401575,,,,,,,,249,"Geelgors","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"okt",7,7,547,0.0127970749542962,0.0127970749542962,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"sep",174,85,508,0.34251968503937,0.167322834645669,,,,,,,,170,"Gekraagde Roodstaart","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"okt",4,2,547,0.00731261425959781,0.0036563071297989,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"sep",12,8,508,0.0236220472440945,0.015748031496063,,,,,,,,158,"Gele Kwikstaart","alleen_beschrijvend","beschrijvend"
"dec",5,3,563,0.0088809946714032,0.00532859680284192,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"jan",3,1,562,0.00533807829181495,0.00177935943060498,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"mrt",16,11,451,0.0354767184035477,0.024390243902439,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"nov",6,3,570,0.0105263157894737,0.00526315789473684,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"okt",3,2,547,0.00548446069469835,0.0036563071297989,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"sep",12,7,508,0.0236220472440945,0.0137795275590551,,,,,,,,4,"Geoorde Fuut","alleen_beschrijvend","beschrijvend"
"dec",70,29,563,0.124333925399645,0.0515097690941385,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"feb",41,26,556,0.0737410071942446,0.0467625899280576,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"jan",43,26,562,0.0765124555160142,0.0462633451957295,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"mrt",29,18,451,0.0643015521064302,0.0399113082039911,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"nov",108,38,570,0.189473684210526,0.0666666666666667,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"okt",37,21,547,0.0676416819012797,0.0383912248628885,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"sep",61,19,508,0.12007874015748,0.0374015748031496,,,,,,,,71,"Gewone Fazant","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"sep",2,2,508,0.00393700787401575,0.00393700787401575,,,,,,,,136,"Gierzwaluw","alleen_beschrijvend","beschrijvend"
"dec",403,169,563,0.715808170515098,0.300177619893428,0.426374333240539,0.251622316232712,0.66595153307458,0.263484787557067,0.171332274704348,0.372485832648938,91.652651110837,208,"Glanskop","indicatief","modelindex"
"feb",420,177,556,0.755395683453237,0.318345323741007,0.482891185131028,0.283621973714498,0.801032636498247,0.29304698247648,0.185308564800127,0.424320844803643,103.801410790702,208,"Glanskop","indicatief","modelindex"
"jan",421,187,562,0.749110320284697,0.332740213523132,0.501843563159969,0.296787749132126,0.768083520121001,0.311064706133496,0.200988784221838,0.442743425782641,107.875379497977,208,"Glanskop","indicatief","modelindex"
"mrt",275,128,451,0.609756097560976,0.283813747228381,0.370339112138643,0.217099027490579,0.593979432616809,0.246154285548555,0.152711031176131,0.372033321770566,79.6074219092158,208,"Glanskop","indicatief","modelindex"
