"jaar","groep_100","soort_id","soort_naam","territoria","surveyed_km2","density_per_km2","periode","index_raw","bridge_factor","index_spliced","log_index_spliced"
2002,100,42,"Tafeleend",56,6.09164596,9.19291770528306,"1984-2025",101.434175521048,0.9983055335453,101.262298713268,4.61771416738293
2003,100,42,"Tafeleend",48,6.2141484,7.72430861161925,"1984-2025",85.2296192143067,0.9983055335453,85.0852004836012,4.44365311309495
2004,100,42,"Tafeleend",58,6.2141484,9.33353957237326,"1984-2025",102.985789883954,0.9983055335453,102.811283917685,4.63289511273348
2005,100,42,"Tafeleend",22,6.2141484,3.54030811365882,"1984-2025",39.0635754732239,0.9983055335453,38.9973835549839,3.66349455554538
2006,100,42,"Tafeleend",34,5.65793112,6.00926368294141,"1984-2025",66.3059027296026,0.9983055335453,66.1935496016787,4.19258302015446
2007,100,42,"Tafeleend",40,6.1308353,6.52439643909534,"1984-2025",71.989850751277,0.9983055335453,71.8678663641001,4.27482924360542
2008,100,42,"Tafeleend",32,6.02064405,5.31504598748036,"1984-2025",58.6459408079653,0.9983055335453,58.5465672285619,4.06982245858218
2009,100,42,"Tafeleend",38,5.98606767,6.34807391009664,"1984-2025",70.0443171428895,0.9983055335453,69.9256293971485,4.24743224007931
2010,100,42,"Tafeleend",37,6.44975091,5.73665565016371,"1984-2025",63.29795988363,0.9983055335453,63.1907036139563,4.14615719561744
2011,100,42,"Tafeleend",31,6.44975091,4.80638716635337,"1984-2025",53.0334258484468,0.9983055335453,52.9435624873688,3.96922648745836
2012,100,42,"Tafeleend",38,6.44975091,5.89170039746543,"1984-2025",65.0087155561606,0.9983055335453,64.8985604683875,4.1728254426996
2013,100,42,"Tafeleend",37,6.44975091,5.73665565016371,"1984-2025",63.29795988363,0.9983055335453,63.1907036139563,4.14615719561744
2014,100,42,"Tafeleend",32,6.44975091,4.9614319136551,"1984-2025",54.7441815209773,0.9983055335453,54.6514193418,4.00097518577294
2015,100,42,"Tafeleend",41,6.57225335,6.23834746114892,"1984-2025",68.8336012158375,0.9983055335453,68.7169649876211,4.22999611179414
2016,100,42,"Tafeleend",35,6.44975091,5.42656615556026,"1984-2025",59.876448538569,0.9983055335453,59.7749899050938,4.09058734446263
2017,100,42,"Tafeleend",34,6.57225335,5.17326374826984,"1984-2025",57.081522959475,0.9983055335453,56.984800233637,4.04278456970599
2018,100,42,"Tafeleend",42,6.57225335,6.39050227727451,"1984-2025",70.512469538175,0.9983055335453,70.3929885239046,4.2540936633732
2019,100,42,"Tafeleend",32,6.10857011,5.2385418230061,"1984-2025",57.8017978387627,0.9983055335453,57.7038546313036,4.05532397598469
2020,100,42,"Tafeleend",35,6.44975091,5.42656615556026,"1984-2025",59.876448538569,0.9983055335453,59.7749899050938,4.09058734446263
2021,100,42,"Tafeleend",41,6.57225335,6.23834746114892,"1984-2025",68.8336012158375,0.9983055335453,68.7169649876211,4.22999611179414
2022,100,42,"Tafeleend",40,6.14314649,6.51132120406264,"1984-2025",71.8455792884179,0.9983055335453,71.7238393643951,4.27282317999227
2023,100,42,"Tafeleend",36,6.57225335,5.47757338052101,"1984-2025",60.43925960415,0.9983055335453,60.3368473062039,4.09994298354594
2024,100,42,"Tafeleend",32,6.57225335,4.86895411601867,"1984-2025",53.7237863148,0.9983055335453,53.6327531610701,3.98215994788956
2025,100,42,"Tafeleend",24,6.57225335,3.651715587014,"1984-2025",40.2928397361,0.9983055335453,40.2245648708026,3.69447787543778
1958,100,44,"Kuifeend",4,4.3072,0.928677563150074,"1958-1983",2.6243436766381,0.355632413846653,2.6243436766381,0.964830836833999
1959,100,44,"Kuifeend",21,5.0372,4.16898276820456,"1958-1983",11.7811003516005,0.355632413846653,11.7811003516005,2.46649658231619
1960,100,44,"Kuifeend",45,5.022,8.96057347670251,"1958-1983",25.3216242921497,0.355632413846653,25.3216242921497,3.23165874577725
1961,100,44,"Kuifeend",94,5.002,18.7924830067973,"1958-1983",53.1055512743637,0.355632413846653,53.1055512743637,3.9722814665569
1962,100,44,"Kuifeend",116,5.002,23.1907237105158,"1958-1983",65.5345100832574,0.355632413846653,65.5345100832574,4.18257687539326
1963,100,44,"Kuifeend",131,5.2472,24.9656959902424,"1958-1983",70.5503923047553,0.355632413846653,70.5503923047553,4.25632723894609
1964,100,44,"Kuifeend",238,5.3272,44.6763778345097,"1958-1983",126.250675495369,0.355632413846653,126.250675495369,4.83826941859953
1965,100,44,"Kuifeend",253,5.315,47.6011288805268,"1958-1983",134.515709795671,0.355632413846653,134.515709795671,4.90168099367593
1966,100,44,"Kuifeend",301,5.395,55.7924003707136,"1958-1983",157.663368780756,0.355632413846653,157.663368780756,5.0604621827811
1967,100,44,"Kuifeend",349,5.735,60.8544027898867,"1958-1983",171.968047354902,0.355632413846653,171.968047354902,5.14730868836342
1968,100,44,"Kuifeend",283,5.6,50.5357142857143,"1958-1983",142.808534945376,0.355632413846653,142.808534945376,4.96150481664446
1969,100,44,"Kuifeend",248,5.6,44.2857142857143,"1958-1983",125.146702001602,0.355632413846653,125.146702001602,4.8294866651662
1970,100,44,"Kuifeend",296,5.625,52.6222222222222,"1958-1983",148.70478368305,0.355632413846653,148.70478368305,5.0019630229759
1971,100,44,"Kuifeend",305,5.615,54.3187889581478,"1958-1983",153.499100205911,0.355632413846653,153.499100205911,5.03369470515933
1972,100,44,"Kuifeend",302,5.645,53.4986713906112,"1958-1983",151.181535490377,0.355632413846653,151.181535490377,5.01848133651557
1973,100,44,"Kuifeend",293,5.715,51.2685914260717,"1958-1983",144.879567524785,0.355632413846653,144.879567524785,4.97590282851262
1974,100,44,"Kuifeend",245,5.855,41.8445772843723,"1958-1983",118.248309375911,0.355632413846653,118.248309375911,4.77278673023737
1975,100,44,"Kuifeend",271,5.505,49.227974568574,"1958-1983",139.113002078485,0.355632413846653,139.113002078485,4.93528656744738
1976,100,44,"Kuifeend",251,6.49,38.6748844375963,"1958-1983",109.291095689057,0.355632413846653,109.291095689057,4.69401492515811
1977,100,44,"Kuifeend",191,6.175,30.9311740890688,"1958-1983",87.4081967225501,0.355632413846653,87.4081967225501,4.47058906227491
1978,100,44,"Kuifeend",190,6.38,29.7805642633229,"1958-1983",84.1566961584236,0.355632413846653,84.1566961584236,4.43268049154611
1979,100,44,"Kuifeend",267,6.37,41.9152276295133,"1958-1983",118.447959710839,0.355632413846653,118.447959710839,4.7744737055585
1980,100,44,"Kuifeend",160,6.38,25.0783699059561,"1958-1983",70.8687967649883,0.355632413846653,70.8687967649883,4.26083023461945
1981,100,44,"Kuifeend",151,6.38,23.6677115987461,"1958-1983",66.8824269469577,0.355632413846653,66.8824269469577,4.20293625620055
1982,100,44,"Kuifeend",123,6.035,20.3811101905551,"1958-1983",57.5948421430788,0.355632413846653,57.5948421430788,4.05343301756525
1983,100,44,"Kuifeend",141,6.38,22.1003134796238,"1958-1983",62.4531271491459,0.355632413846653,62.4531271491459,4.1344163097638
1984,100,44,"Kuifeend",62,3.02300608,20.509386471363,"1984-2025",143.03985448513,0.355632413846653,50.8696087268207,3.92926566717586
1985,100,44,"Kuifeend",141,5.13012052,27.484734413218,"1984-2025",191.688445508525,0.355632413846653,68.1706245827094,4.22201374746723
1986,100,44,"Kuifeend",116,4.23796013,27.371659109969,"1984-2025",190.899817582225,0.355632413846653,67.8901629296524,4.21789114821718
1987,100,44,"Kuifeend",122,5.02247314,24.2908217922296,"1984-2025",169.41294754654,0.355632413846653,60.2487354728526,4.09848158414807
1988,100,44,"Kuifeend",107,4.70180252,22.7572297102772,"1984-2025",158.717123536967,0.355632413846653,56.444953762249,4.03326589354848
1989,100,44,"Kuifeend",89,4.70180252,18.928910693595,"1984-2025",132.017046680281,0.355632413846653,46.9495409798146,3.84907342881872
1990,100,44,"Kuifeend",130,4.85514176,26.7757372340864,"1984-2025",186.743643601605,0.355632413846653,66.412092744558,4.19587915954758
1991,100,44,"Kuifeend",107,5.55688703,19.2553851504158,"1984-2025",134.293997229823,0.355632413846653,47.7592983999579,3.86617377885831
1992,100,44,"Kuifeend",127,6.1308353,20.7149586941277,"1984-2025",144.473589271468,0.355632413846653,51.3794912897021,3.93923909069271
1993,100,44,"Kuifeend",116,6.1308353,18.9207496733765,"1984-2025",131.960128783388,0.355632413846653,46.9292991307515,3.84864219534048
1994,100,44,"Kuifeend",133,6.1308353,21.693618159992,"1984-2025",151.299113174057,0.355632413846653,53.8068688309479,3.98540113245587
1995,100,44,"Kuifeend",126,6.09164596,20.6840648368869,"1984-2025",144.258124374437,0.355632413846653,51.3028649882719,3.9377465983419
1996,100,44,"Kuifeend",153,6.44975091,23.7218463371634,"1984-2025",165.444707618353,0.355632413846653,58.8375007284688,4.07477941910829
1997,100,44,"Kuifeend",111,6.09164596,18.2216761658289,"1984-2025",127.084538139385,0.355632413846653,45.1953810610967,3.81099489270275
1998,100,44,"Kuifeend",84,5.62796272,14.9254720009943,"1984-2025",104.095622076511,0.355632413846653,37.0197773499386,3.61145229280902
1999,100,44,"Kuifeend",111,6.09164596,18.2216761658289,"1984-2025",127.084538139385,0.355632413846653,45.1953810610967,3.81099489270275
2000,100,44,"Kuifeend",118,5.70172844,20.6954787906384,"1984-2025",144.337729402409,0.355632413846653,51.3311751165236,3.93829826967708
2001,100,44,"Kuifeend",107,6.44975091,16.5897879612842,"1984-2025",115.703161537018,0.355632413846653,41.1477946270991,3.71717033217776
2002,100,44,"Kuifeend",87,6.09164596,14.2818542921362,"1984-2025",99.606800163302,0.355632413846653,35.4234067776163,3.567372810045
2003,100,44,"Kuifeend",73,6.2141484,11.7473860135043,"1984-2025",81.9305047617365,0.355632413846653,29.1371431760911,3.37201375807809
2004,100,44,"Kuifeend",65,6.2141484,10.4600012449011,"1984-2025",72.9518193083955,0.355632413846653,25.9440315951496,3.25594158682534
2005,100,44,"Kuifeend",56,6.2141484,9.01169338022246,"1984-2025",62.8507981733869,0.355632413846653,22.3517810665904,3.10690600766485
2006,100,44,"Kuifeend",68,5.65793112,12.0185273658828,"1984-2025",83.8215422943941,0.355632413846653,29.8096574185047,3.39483241545704
2007,100,44,"Kuifeend",82,6.1308353,13.3750127001454,"1984-2025",93.2821600020502,0.355632413846653,33.1741597303589,3.50177125149837
2008,100,44,"Kuifeend",55,6.02064405,9.13523529098187,"1984-2025",63.7124239934725,0.355632413846653,22.6582031368201,3.12052195575757
2009,100,44,"Kuifeend",56,5.98606767,9.35505628856347,"1984-2025",65.2455348717893,0.355632413846653,23.2034270591704,3.14429998583072
2010,100,44,"Kuifeend",57,6.44975091,8.83755059619814,"1984-2025",61.6362636225238,0.355632413846653,21.9198532125668,3.0873927655504
2011,100,44,"Kuifeend",64,6.44975091,9.92286382731019,"1984-2025",69.2056293305531,0.355632413846653,24.6117650106013,3.20322458107553
2012,100,44,"Kuifeend",45,6.44975091,6.97701362857748,"1984-2025",48.6602081230451,0.355632413846653,17.3051472730791,2.85100398748617
2013,100,44,"Kuifeend",72,6.44975091,11.163221805724,"1984-2025",77.8563329968722,0.355632413846653,27.6882356369265,3.32100761673191
2014,100,44,"Kuifeend",67,6.44975091,10.3879980692154,"1984-2025",72.4496432054228,0.355632413846653,25.7654414954733,3.24903411710682
2015,100,44,"Kuifeend",54,6.57225335,8.21636007078151,"1984-2025",57.3038569711984,0.355632413846653,20.3791089773907,3.01451030639675
2016,100,44,"Kuifeend",70,6.44975091,10.8531323111205,"1984-2025",75.6936570802924,0.355632413846653,26.9191179803452,3.29283673976521
2017,100,44,"Kuifeend",50,6.57225335,7.60774080627917,"1984-2025",53.0591268251837,0.355632413846653,18.8695453494358,2.93754926526062
2018,100,44,"Kuifeend",46,6.57225335,6.99912154177684,"1984-2025",48.814396679169,0.355632413846653,17.3599817214809,2.85416765632157
2019,100,44,"Kuifeend",47,6.10857011,7.69410830254022,"1984-2025",53.6614848779063,0.355632413846653,19.0837633977255,2.94883788963766
2020,100,44,"Kuifeend",49,6.44975091,7.59719261778437,"1984-2025",52.9855599562047,0.355632413846653,18.8433825862417,2.93616179582648
2021,100,44,"Kuifeend",50,6.57225335,7.60774080627917,"1984-2025",53.0591268251837,0.355632413846653,18.8695453494358,2.93754926526062
2022,100,44,"Kuifeend",39,6.14314649,6.34853817396108,"1984-2025",44.2769937494056,0.355632413846653,15.7463341649743,2.75660758675062
2023,100,44,"Kuifeend",47,6.57225335,7.15127635790242,"1984-2025",49.8755792156727,0.355632413846653,17.7373726284697,2.87567386154253
2024,100,44,"Kuifeend",49,6.57225335,7.45558599015359,"1984-2025",51.99794428868,0.355632413846653,18.4921544424471,2.9173465579431
2025,100,44,"Kuifeend",41,6.57225335,6.23834746114892,"1984-2025",43.5084839966506,0.355632413846653,15.4730271865374,2.73909832653678
1958,800,64,"Torenvalk",2,4.3072,0.464338781575037,"1958-1983",129.231348046086,0.414808896920214,129.231348046086,4.86160419385379
1959,800,64,"Torenvalk",5,5.0372,0.992614944810609,"1958-1983",276.257277011089,0.414808896920214,276.257277011089,5.6213325946066
1960,800,64,"Torenvalk",2,5.022,0.398247710075667,"1958-1983",110.837368041438,0.414808896920214,110.837368041438,4.70806397414661
1961,800,64,"Torenvalk",2,5.002,0.39984006397441,"1958-1983",111.280540244723,0.414808896920214,111.280540244723,4.71205440242658
1962,800,64,"Torenvalk",2,5.002,0.39984006397441,"1958-1983",111.280540244723,0.414808896920214,111.280540244723,4.71205440242658
1971,800,64,"Torenvalk",2,5.615,0.356188780053428,"1958-1983",99.131836563509,0.414808896920214,99.131836563509,4.5964506466916
1973,800,64,"Torenvalk",2,5.715,0.349956255468067,"1958-1983",97.3972462474372,0.414808896920214,97.3972462474372,4.57879793763523
1974,800,64,"Torenvalk",2,5.855,0.341588385994876,"1958-1983",95.0683624772166,0.414808896920214,95.0683624772166,4.55459623783232
1975,800,64,"Torenvalk",1,5.505,0.181653042688465,"1958-1983",50.5563362674026,0.414808896920214,50.5563362674026,3.92308828414741
1976,800,64,"Torenvalk",1,6.49,0.154083204930663,"1958-1983",42.8833021805935,0.414808896920214,42.8833021805935,3.75848252360606
1977,800,64,"Torenvalk",1,6.175,0.161943319838057,"1958-1983",45.0708714416278,0.414808896920214,45.0708714416278,3.80823617180802
1979,800,64,"Torenvalk",2,6.37,0.313971742543171,"1958-1983",87.3823017745845,0.414808896920214,87.3823017745845,4.47029276529793
1983,800,64,"Torenvalk",1,6.38,0.156739811912226,"1958-1983",43.6226694595692,0.414808896920214,43.6226694595692,3.77557695696536
1984,800,64,"Torenvalk",2,3.02300608,0.661593111979451,"1984-2025",155.032853889177,0.414808896920214,64.3090071081621,4.16369970087601
1986,800,64,"Torenvalk",1,4.23796013,0.235962578534216,"1984-2025",55.2937315985005,0.414808896920214,22.9363318109764,3.13272219529611
1987,800,64,"Torenvalk",2,5.02247314,0.39821019331524,"1984-2025",93.3136418737986,0.414808896920214,38.7073288532783,3.65602895816006
1988,800,64,"Torenvalk",1,4.70180252,0.212684389815674,"1984-2025",49.838892415534,0.414808896920214,20.6736159866129,3.02885829727188
1989,800,64,"Torenvalk",2,4.70180252,0.425368779631349,"1984-2025",99.6777848310679,0.414808896920214,41.3472319732257,3.72200547783182
1990,800,64,"Torenvalk",2,4.85514176,0.411934418985945,"1984-2025",96.5296757692885,0.414808896920214,40.0413683259245,3.68991312783724
1991,800,64,"Torenvalk",3,5.55688703,0.5398706116939,"1984-2025",126.509300272764,0.414808896920214,52.4771832962935,3.96037847124982
1992,800,64,"Torenvalk",4,6.1308353,0.652439643909534,"1984-2025",152.887897643159,0.414808896920214,63.4192601738093,4.14976760353931
1993,800,64,"Torenvalk",5,6.1308353,0.815549554886917,"1984-2025",191.109872053949,0.414808896920214,79.2740752172617,4.37291115485352
1994,800,64,"Torenvalk",6,6.1308353,0.978659465864301,"1984-2025",229.331846464738,0.414808896920214,95.128890260714,4.55523271164747
1995,800,64,"Torenvalk",4,6.09164596,0.65663697894879,"1984-2025",153.871470201703,0.414808896920214,63.8272548218601,4.15618029069561
1996,800,64,"Torenvalk",6,6.44975091,0.930268483810331,"1984-2025",217.992260374005,0.414808896920214,90.4251290628853,4.50452220512921
1997,800,64,"Torenvalk",2,6.09164596,0.328318489474395,"1984-2025",76.9357351008516,0.414808896920214,31.91362741093,3.46303311013567
1998,800,64,"Torenvalk",5,5.62796272,0.88842095244014,"1984-2025",208.186018290973,0.414808896920214,86.3574126014898,4.45849464458511
1999,800,64,"Torenvalk",2,6.09164596,0.328318489474395,"1984-2025",76.9357351008516,0.414808896920214,31.91362741093,3.46303311013567
2000,800,64,"Torenvalk",1,5.70172844,0.175385413479987,"1984-2025",41.0985251962239,0.414808896920214,17.0480339016933,2.83603488339671
2001,800,64,"Torenvalk",2,6.44975091,0.310089494603444,"1984-2025",72.6640867913352,0.414808896920214,30.1417096876284,3.4059099164611
2002,800,64,"Torenvalk",2,6.09164596,0.328318489474395,"1984-2025",76.9357351008516,0.414808896920214,31.91362741093,3.46303311013567
2003,800,64,"Torenvalk",1,6.2141484,0.160923096075401,"1984-2025",37.709532323587,0.414808896920214,15.6422495065243,2.749975555115
2004,800,64,"Torenvalk",1,6.2141484,0.160923096075401,"1984-2025",37.709532323587,0.414808896920214,15.6422495065243,2.749975555115
2005,800,64,"Torenvalk",1,6.2141484,0.160923096075401,"1984-2025",37.709532323587,0.414808896920214,15.6422495065243,2.749975555115
2006,800,64,"Torenvalk",1,5.65793112,0.176743049498277,"1984-2025",41.4166636149092,0.414808896920214,17.180000548216,2.84374594846624
2021,800,64,"Torenvalk",1,6.57225335,0.152154816125583,"1984-2025",35.6548382227789,0.414808896920214,14.7899441130596,2.69394749801777
2024,800,64,"Torenvalk",1,6.57225335,0.152154816125583,"1984-2025",35.6548382227789,0.414808896920214,14.7899441130596,2.69394749801777
1959,800,66,"Boomvalk",1,5.0372,0.198522988962122,"1958-1983",91.0134410947139,1.96629931532126,91.0134410947139,4.51100719994715
1961,800,66,"Boomvalk",1,5.002,0.199920031987205,"1958-1983",91.6539195286471,1.96629931532126,91.6539195286471,4.51801973964128
1962,800,66,"Boomvalk",1,5.002,0.199920031987205,"1958-1983",91.6539195286471,1.96629931532126,91.6539195286471,4.51801973964128
1969,800,66,"Boomvalk",1,5.6,0.178571428571429,"1958-1983",81.8665902646951,1.96629931532126,81.8665902646951,4.4050909743556
1973,800,66,"Boomvalk",1,5.715,0.174978127734033,"1958-1983",80.2192310555193,1.96629931532126,80.2192310555193,4.38476327484993
1974,800,66,"Boomvalk",1,5.855,0.170794192997438,"1958-1983",78.301094019179,1.96629931532126,78.301094019179,4.36056157504703
