EURING,VARIABELE,WAARDE,VARNR
3940,BRNESTPER, 75,65
3940,Broed-eco1,3,2
3940,Broed-eco2,2,3
3940,Broed-eco2,7,3
3940,Broed-eco2,8,3
3940,Broedvogel,1,1
3940,BSNESTVLIE,*,66
3940,BTGESLRIJP,1,67
3940,BULEEF_MAX,8,68
3940,BVOVERLEV,42,69
3940,BWONVKLEED,0,70
3940,BXGEW_MAN, 1355,71
3940,BYGEW_VR,1200,72
3940,BZLENG_MAN,252,73
3940,CALENG_VR,224,74
3940,Nest-pl1,3,4
3940,Openh-max,5,12
3940,Openh-min,1,11
3940,Openh-opt.,2,10
3940,Randvogel,x,13
3940,Ter-gem,3,16
3940,Ter-max,4,18
3940,Ter-min,2,17
3940,Vocht-max,3,23
3940,Vocht-min,2,22
3940,Vocht-opt,3,21
3940,Voedsel-eco1,3,6
3940,Voedsel-eco2,2,7
3940,Voedsel-eco2,5,7
3940,Voedsel-eco2,6,7
3940,Voedsel-eco2,7,7
3940,Voedsel-eco2,8,7
3940,Voedsel-pl1,3,8
3940,Voedsel-pl2,4,9
3940,Voedsel-pl2,5,9
3940,Voedselrijk-max,3,29
3940,Voedselrijk-min,1,28
3940,Voedselrijk-opt,3,27
3940,Zout-max,3?,32
3940,Zout-min,1,31
3940,Zout-opt,1,30
3940,Zuur-opt,x,24
4070,AORO_LIJST,-,36
4070,APBL_LIJST,-,37
4070,AQNBP,-,38
4070,ARBMP,*,39
4070,ASPTT,-,40
4070,ATOE_GROEP,II,41
4070,AUPMI73_77,   2400,42
4070,AVPMA73_77,   3600,43
4070,AWPMI79_85,  2400,44
4070,AXPMA79_85,  3600,45
4070,AYTRST_BR,SDe,46
4070,AZTRST_NBR,WDo,47
4070,BAWINT_GEB, 12,48
4070,BBBROEDGEB,1234,49
4070,BCBRV_NED,*,50
4070,BDPRESENT,648,51
4070,BEBROEDBIO,d1,52
4070,BFBRTYBEG,4,53
4070,BGBRTYEND,6,54
4070,BHBRDUUR,19,55
4070,BIEI_MIN, 5,56
4070,BJEI_NORM, 8,57
4070,BKEI_MAX,16,58
4070,BLLEG_MIN,2,59
4070,BMLEG_NORM,2,60
4070,BNLEG_MAX,2,61
4070,BONESTH,1,62
4070,BPHOLBROED,-,63
4070,BQKOLBROED,-,64
4070,BRNESTPER, 25,65
4070,Broed-eco1,2,2
4070,Broed-eco2,2,3
4070,Broed-eco2,7,3
4070,Broedvogel,1,1
4070,BSNESTVLIE,*,66
4070,BTGESLRIJP,1,67
4070,BULEEF_MAX,7,68
4070,BVOVERLEV,-,69
4070,BWONVKLEED,2,70
4070,BXGEW_MAN,  125,71
4070,BYGEW_VR,  98,72
4070,BZLENG_MAN,125,73
4070,CALENG_VR,116,74
4070,Nest-pl1,2,4
4070,Nest-pl2,3,5
4070,Openh-max,5,12
4070,Openh-min,2,11
4070,Openh-opt.,3,10
4070,Stroming-max,3,35
4070,Stroming-min,1,34
4070,Stroming-opt,1,33
4070,Ter-gem,2?,16
4070,Ter-max,4,18
4070,Ter-min,1,17
4070,Vocht-max,2,23
4070,Vocht-min,1,22
4070,Vocht-opt,2,21
4070,Voedsel-eco1,2,6
4070,Voedsel-eco2,3,7
4070,Voedsel-eco2,7,7
4070,Voedsel-pl1,1,8
4070,Voedsel-pl2,2,9
4070,Voedselrijk-max,3,29
4070,Voedselrijk-min,2,28
4070,Voedselrijk-opt,3,27
4070,Zout-max,4?,32
4070,Zout-min,1,31
4070,Zout-opt,1,30
4070,Zuur-max,3,26
4070,Zuur-min,2,25
4070,Zuur-opt,3,24
4080,AORO_LIJST,*,36
4080,APBL_LIJST,-,37
4080,AQNBP,tz,38
4080,ARBMP,-,39
4080,ASPTT,-,40
4080,ATOE_GROEP,II,41
4080,AUPMI73_77,    100,42
4080,AVPMA73_77,    200,43
4080,AWPMI79_85,   800,44
4080,AXPMA79_85,  1000,45
4080,AYTRST_BR,Z,46
4080,AZTRST_NBR,Do,47
4080,BAWINT_GEB, 23,48
4080,BBBROEDGEB,1234,49
4080,BCBRV_NED,*,50
4080,BDPRESENT,141,51
4080,BEBROEDBIO,c2d1,52
4080,BFBRTYBEG,5,53
4080,BGBRTYEND,6,54
4080,BHBRDUUR,19,55
4080,BIEI_MIN, 6,56
4080,BJEI_NORM,10,57
4080,BKEI_MAX,15,58
4080,BLLEG_MIN,2,59
4080,BMLEG_NORM,2,60
4080,BNLEG_MAX,2,61
4080,BONESTH,1,62
4080,BPHOLBROED,-,63
4080,BQKOLBROED,-,64
4080,BRNESTPER, 25,65
4080,Broed-eco1,2,2
4080,Broed-eco2,2,3
4080,Broed-eco2,5,3
4080,Broedvogel,1,1
4080,BSNESTVLIE,*,66
4080,BTGESLRIJP,1,67
4080,BULEEF_MAX,7,68
4080,BVOVERLEV,-,69
4080,BWONVKLEED,2,70
4080,BXGEW_MAN,   82,71
4080,BYGEW_VR,  82,72
4080,BZLENG_MAN,122,73
4080,CALENG_VR,118,74
4080,Nest-pl1,2,4
4080,Openh-max,5,12
4080,Openh-min,2,11
4080,Openh-opt.,4,10
4080,Stroming-max,3,35
4080,Stroming-min,1,34
4080,Stroming-opt,1,33
4080,Ter-gem,2,16
4080,Ter-max,4?,18
4080,Ter-min,1?,17
4080,Vocht-max,2,23
4080,Vocht-min,1,22
4080,Vocht-opt,2,21
4080,Voedsel-eco1,2,6
4080,Voedsel-eco2,2,7
4080,Voedsel-eco2,5,7
4080,Voedsel-pl1,2,8
4080,Voedselrijk-max,3,29
4080,Voedselrijk-min,2,28
4080,Voedselrijk-opt,3,27
4080,Zout-max,3,32
4080,Zout-min,1,31
4080,Zout-opt,1,30
4080,Zuur-max,3,26
4080,Zuur-min,2,25
4080,Zuur-opt,3,24
4100,AORO_LIJST,-,36
4100,APBL_LIJST,-,37
4100,AQNBP,-,38
4100,ARBMP,-,39
4100,ASPTT,-,40
4100,ATOE_GROEP,II,41
4100,AUPMI73_77,      0,42
4100,AVPMA73_77,     10,43
4100,AWPMI79_85,     0,44
4100,AXPMA79_85,    20,45
4100,AYTRST_BR,Z,46
4100,AZTRST_NBR,Do,47
4100,BAWINT_GEB, 23,48
4100,BBBROEDGEB,1234,49
4100,BCBRV_NED,i,50
4100,BDPRESENT,38,51
4100,BEBROEDBIO,c2d1,52
4100,BFBRTYBEG,5,53
4100,BGBRTYEND,7,54
4100,BHBRDUUR,19,55
4100,BIEI_MIN, 4,56
4100,BJEI_NORM, 7,57
4100,BKEI_MAX,11,58
4100,BLLEG_MIN,1,59
4100,BMLEG_NORM,1,60
4100,BNLEG_MAX,2,61
4100,BONESTH,1,62
4100,BPHOLBROED,-,63
4100,BQKOLBROED,-,64
4100,BRNESTPER, 47,65
4100,Broed-eco1,2,2
4100,Broedvogel,2,1
4100,BSNESTVLIE,*,66
4100,BTGESLRIJP,1,67
4100,BULEEF_MAX,6,68
4100,BVOVERLEV,-,69
4100,BWONVKLEED,3,70
4100,BXGEW_MAN,   61,71
4100,BYGEW_VR,  61,72
4100,BZLENG_MAN,106,73
4100,CALENG_VR,103,74
4100,Nest-pl1,2,4
4100,Openh-max,5,12
4100,Openh-min,3,11
4100,Openh-opt.,4,10
4100,Stroming-max,3,35
4100,Stroming-min,1,34
4100,Stroming-opt,1,33
4100,Ter-gem,2,16
4100,Ter-max,3?,18
4100,Ter-min,1?,17
4100,Vocht-max,2,23
4100,Vocht-min,1,22
4100,Vocht-opt,1,21
4100,Voedsel-eco1,2,6
4100,Voedsel-pl1,2,8
4100,Voedsel-pl2,1,9
4100,Voedselrijk-max,3,29
4100,Voedselrijk-min,2,28
4100,Voedselrijk-opt,3,27
4100,Zout-max,2?,32
4100,Zout-min,1,31
4100,Zout-opt,1,30
4100,Zuur-max,3,26
4100,Zuur-min,2,25
4100,Zuur-opt,3,24
4110,AORO_LIJST,-,36
4110,APBL_LIJST,-,37
4110,AQNBP,-,38
4110,ARBMP,-,39
4110,ASPTT,-,40
4110,ATOE_GROEP,II,41
4110,AUPMI73_77,     30,42
4110,AVPMA73_77,     30,43
4110,AWPMI79_85,     0,44
4110,AXPMA79_85,    20,45
4110,AYTRST_BR,Z,46
4110,AZTRST_NBR,Do,47
4110,BAWINT_GEB, 23,48
4110,BBBROEDGEB,134,49
4110,BCBRV_NED,i,50
4110,BDPRESENT,29,51
4110,BEBROEDBIO,d1,52
4110,BFBRTYBEG,5,53
4110,BGBRTYEND,6,54
4110,BHBRDUUR,19,55
4110,BIEI_MIN, 4,56
4110,BJEI_NORM, 7,57
4110,BKEI_MAX, 9,58
4110,BLLEG_MIN,1,59
4110,BMLEG_NORM,1,60
4110,BNLEG_MAX,2,61
4110,BONESTH,1,62
4110,BPHOLBROED,-,63
4110,BQKOLBROED,-,64
4110,BRNESTPER, 35,65
4110,Broed-eco1,2,2
4110,Broedvogel,2,1
4110,BSNESTVLIE,*,66
4110,BTGESLRIJP,1,67
4110,BULEEF_MAX,-,68
4110,BVOVERLEV,-,69
4110,BWONVKLEED,3,70
4110,BXGEW_MAN,   39,71
4110,BYGEW_VR,  39,72
4110,BZLENG_MAN, 93,73
4110,CALENG_VR, 91,74
4110,Nest-pl1,2,4
4110,Openh-max,5,12
4110,Openh-min,3,11
4110,Openh-opt.,4,10
4110,Stroming-max,3,35
4110,Stroming-min,1,34
4110,Stroming-opt,1,33
4110,Ter-gem,2,16
4110,Ter-max,3?,18
4110,Ter-min,1?,17
4110,Vocht-max,2,23
4110,Vocht-min,1,22
4110,Vocht-opt,1,21
4110,Voedsel-eco1,2,6
4110,Voedsel-pl1,2,8
4110,Voedsel-pl2,1,9
4110,Voedselrijk-max,3,29
4110,Voedselrijk-min,2,28
4110,Voedselrijk-opt,3,27
4110,Zout-max,2?,32
4110,Zout-min,1,31
4110,Zout-opt,1,30
4110,Zuur-max,3,26
4110,Zuur-min,2,25
4110,Zuur-opt,3,24
4210,AORO_LIJST,*,36
4210,APBL_LIJST,*,37
4210,AQNBP,itz,38
4210,ARBMP,-,39
4210,ASPTT,-,40
4210,ATOE_GROEP,VIII,41
4210,AUPMI73_77,    100,42
4210,AVPMA73_77,    100,43
4210,AWPMI79_85,   400,44
4210,AXPMA79_85,   600,45
4210,AYTRST_BR,Z,46
4210,AZTRST_NBR,Do,47
4210,BAWINT_GEB,  3,48
4210,BBBROEDGEB,1234,49
4210,BCBRV_NED,*,50
4210,BDPRESENT,162,51
4210,BEBROEDBIO,c1c2,52
4210,BFBRTYBEG,5,53
4210,BGBRTYEND,6,54
4210,BHBRDUUR,16,55
4210,BIEI_MIN, 6,56
4210,BJEI_NORM,10,57
4210,BKEI_MAX,14,58
4210,BLLEG_MIN,1,59
4210,BMLEG_NORM,1,60
4210,BNLEG_MAX,2,61
4210,BONESTH,1,62
4210,BPHOLBROED,-,63
4210,BQKOLBROED,-,64
4210,BRNESTPER, 60,65
4210,Broed-eco1,5,2
4210,Broed-eco2,3,3
4210,Broed-eco2,6,3
4210,Broedvogel,1,1
4210,BSNESTVLIE,*,66
4210,BTGESLRIJP,1,67
4210,BULEEF_MAX,6,68
4210,BVOVERLEV,-,69
4210,BWONVKLEED,0,70
4210,BXGEW_MAN,  173,71
4210,BYGEW_VR, 158,72
4210,BZLENG_MAN,144,73
4210,CALENG_VR,136,74
4210,Nest-pl1,3,4
4210,Openh-max,5,12
4210,Openh-min,3,11
4210,Openh-opt.,4,10
4210,Ter-gem,3,16
4210,Ter-max,5,18
4210,Ter-min,3,17
4210,Vocht-max,3,23
4210,Vocht-min,2,22
4210,Vocht-opt,3,21
4210,Voedsel-eco1,5,6
4210,Voedsel-eco2,3,7
4210,Voedsel-eco2,6,7
4210,Voedsel-pl1,3,8
4210,Voedselrijk-max,3,29
4210,Voedselrijk-min,2,28
4210,Voedselrijk-opt,3,27
4210,Zout-max,2,32
4210,Zout-min,1,31
4210,Zout-opt,1,30
4210,Zuur-max,3,26
4210,Zuur-min,2,25
4210,Zuur-opt,3,24
4240,AORO_LIJST,-,36
4240,APBL_LIJST,-,37
4240,AQNBP,-,38
4240,ARBMP,*,39
4240,ASPTT,*,40
4240,ATOE_GROEP,II,41
4240,AUPMI73_77,  45000,42
4240,AVPMA73_77,  75000,43
4240,AWPMI79_85, 45000,44
4240,AXPMA79_85, 75000,45
4240,AYTRST_BR,SDe,46
4240,AZTRST_NBR,WDo,47
4240,BAWINT_GEB, 12,48
4240,BBBROEDGEB,1234,49
4240,BCBRV_NED,*,50
4240,BDPRESENT,1570,51
4240,BEBROEDBIO,d1,52
4240,BFBRTYBEG,3,53
4240,BGBRTYEND,7,54
4240,BHBRDUUR,20,55
4240,BIEI_MIN, 2,56
4240,BJEI_NORM, 8,57
4240,BKEI_MAX,21,58
4240,BLLEG_MIN,2,59
4240,BMLEG_NORM,2,60
4240,BNLEG_MAX,3,61
4240,BONESTH,1,62
4240,BPHOLBROED,-,63
4240,BQKOLBROED,-,64
4240,BRNESTPER, 45,65
4240,Broed-eco1,1,2
4240,Broed-eco2,2,3
4240,Broedvogel,1,1
4240,BSNESTVLIE,*,66
4240,BTGESLRIJP,1,67
4240,BULEEF_MAX,15,68
4240,BVOVERLEV,-,69
4240,BWONVKLEED,7,70
4240,BXGEW_MAN,  318,71
4240,BYGEW_VR, 251,72
4240,BZLENG_MAN,178,73
4240,CALENG_VR,170,74
4240,Nest-pl1,2,4
4240,Nest-pl2,5,5
4240,Nest-pl2,7,5
4240,Openh-max,5?,12
4240,Openh-min,2,11
4240,Openh-opt.,2,10
4240,Stroming-max,3,35
4240,Stroming-min,1,34
4240,Stroming-opt,1,33
4240,Ter-gem,2,16
4240,Ter-max,3,18
4240,Ter-min,2,17
4240,Vocht-max,3,23
4240,Vocht-min,1,22
4240,Vocht-opt,1,21
4240,Voedsel-eco1,1,6
4240,Voedsel-eco2,2,7
4240,Voedsel-eco2,3,7
4240,Voedsel-eco2,5,7
4240,Voedsel-pl1,1,8
4240,Voedsel-pl2,2,9
4240,Voedsel-pl2,3,9
4240,Voedselrijk-max,3,29
4240,Voedselrijk-min,2,28
4240,Voedselrijk-opt,3,27
4240,Zout-max,2?,32
4240,Zout-min,1,31
4240,Zout-opt,1,30
4240,Zuur-max,3,26
4240,Zuur-min,2,25
4240,Zuur-opt,3,24
4290,AORO_LIJST,-,36
4290,APBL_LIJST,-,37
4290,AQNBP,-,38
4290,ARBMP,*,39
4290,ASPTT,*,40
4290,ATOE_GROEP,II,41
4290,AUPMI73_77,  50000,42
4290,AVPMA73_77,  80000,43
4290,AWPMI79_85, 50000,44
4290,AXPMA79_85, 80000,45
4290,AYTRST_BR,SDe,46
4290,AZTRST_NBR,WDo,47
4290,BAWINT_GEB, 12,48
4290,BBBROEDGEB,1234,49
4290,BCBRV_NED,*,50
4290,BDPRESENT,1415,51
4290,BEBROEDBIO,d1,52
4290,BFBRTYBEG,3,53
4290,BGBRTYEND,7,54
4290,BHBRDUUR,22,55
4290,BIEI_MIN, 5,56
4290,BJEI_NORM, 7,57
4290,BKEI_MAX,15,58
4290,BLLEG_MIN,2,59
4290,BMLEG_NORM,2,60
4290,BNLEG_MAX,3,61
4290,BONESTH,1,62
4290,BPHOLBROED,-,63
4290,BQKOLBROED,-,64
4290,BRNESTPER, 57,65
4290,Broed-eco1,1,2
4290,Broed-eco2,2,3
4290,Broedvogel,1,1
4290,BSNESTVLIE,*,66
4290,BTGESLRIJP,1,67
4290,BULEEF_MAX,18,68
4290,BVOVERLEV,75,69
4290,BWONVKLEED,7,70
4290,BXGEW_MAN,  933,71
4290,BYGEW_VR, 865,72
4290,BZLENG_MAN,222,73
4290,CALENG_VR,207,74
4290,Nest-pl1,2,4
4290,Openh-max,5,12
4290,Openh-min,2,11
4290,Openh-opt.,3,10
4290,Stroming-max,4,35
4290,Stroming-min,1,34
4290,Stroming-opt,1,33
4290,Ter-gem,2,16
4290,Ter-max,3,18
4290,Ter-min,1,17
4290,Vocht-max,3,23
4290,Vocht-min,1,22
4290,Vocht-opt,1,21
4290,Voedsel-eco1,1,6
4290,Voedsel-eco2,2,7
4290,Voedsel-eco2,5,7
4290,Voedsel-pl1,1,8
4290,Voedsel-pl2,2,9
4290,Voedsel-pl2,3,9
4290,Voedsel-pl2,4,9
4290,Voedselrijk-max,3,29
4290,Voedselrijk-min,2,28
4290,Voedselrijk-opt,3,27
4290,Zout-max,4,32
4290,Zout-min,1,31
4290,Zout-opt,1,30
4290,Zuur-max,3,26
4290,Zuur-min,2,25
4290,Zuur-opt,3,24
4330,AORO_LIJST,*,36
4330,APBL_LIJST,-,37
4330,AQNBP,-,38
4330,ARBMP,-,39
4330,ASPTT,-,40
4330,ATOE_GROEP,III,41
4330,AUPMI73_77,      -,42
4330,AVPMA73_77,      -,43
4330,AWPMI79_85,     -,44
4330,AXPMA79_85,     -,45
4330,AYTRST_BR,-,46
4330,AZTRST_NBR,WDo,47
4330,BAWINT_GEB,-,48
4330,BBBROEDGEB,1234,49
4330,BCBRV_NED,-,50
4330,BDPRESENT,-,51
4330,BEBROEDBIO,d1,52
4330,BFBRTYBEG,4,53
4330,BGBRTYEND,6,54
4330,BHBRDUUR,30,55
4330,BIEI_MIN, 1,56
4330,BJEI_NORM, 2,57
4330,BKEI_MAX, 3,58
4330,BLLEG_MIN,1,59
4330,BMLEG_NORM,1,60
4330,BNLEG_MAX,1,61
4330,BONESTH,1,62
4330,BPHOLBROED,-,63
4330,BQKOLBROED,-,64
4330,BRNESTPER, 67,65
4330,Broed-eco1,2,2
4330,Broed-eco2,4,3
4330,Broedvogel,3,1
4330,BSNESTVLIE,*,66
4330,BTGESLRIJP,5,67
4330,BULEEF_MAX,-,68
4330,BVOVERLEV,-,69
4330,BWONVKLEED,15,70
4330,BXGEW_MAN, 5150,71
4330,BYGEW_VR,4853,72
4330,BZLENG_MAN,610,73
4330,CALENG_VR,581,74
4330,Nest-pl1,3,4
4330,Openh-max,5,12
4330,Openh-min,2,11
4330,Openh-opt.,3,10
4330,Stroming-max,2,35
4330,Stroming-min,1,34
4330,Stroming-opt,1,33
4330,Ter-gem,5?,16
4330,Ter-max,6?,18
4330,Ter-min,4?,17
4330,Vocht-max,3,23
4330,Vocht-min,1,22
4330,Vocht-opt,2,21
4330,Voedsel-eco1,2,6
4330,Voedsel-eco2,2,7
4330,Voedsel-eco2,4,7
4330,Voedsel-eco2,5,7
4330,Voedsel-eco2,6,7
4330,Voedsel-pl1,3,8
4330,Voedsel-pl2,1,9
4330,Voedsel-pl2,2,9
4330,Voedsel-pl2,4,9
4330,Voedselrijk-max,3,29
4330,Voedselrijk-min,2?,28
4330,Voedselrijk-opt,3,27
4330,Zout-max,2?,32
4330,Zout-min,1,31
4330,Zout-opt,1,30
4330,Zuur-max,3,26
4330,Zuur-min,1,25
4330,Zuur-opt,2,24
4420,AORO_LIJST,-,36
4420,APBL_LIJST,-,37
4420,AQNBP,-,38
4420,ARBMP,-,39
4420,ASPTT,-,40
4420,ATOE_GROEP,VIII,41
4420,AUPMI73_77,      -,42
4420,AVPMA73_77,      -,43
4420,AWPMI79_85,     -,44
4420,AXPMA79_85,     -,45
4420,AYTRST_BR,-,46
4420,AZTRST_NBR,-,47
4420,BAWINT_GEB,-,48
4420,BBBROEDGEB,14,49
4420,BCBRV_NED,-,50
4420,BDPRESENT,-,51
4420,BEBROEDBIO,c1c3,52
4420,BFBRTYBEG,4,53
4420,BGBRTYEND,6,54
4420,BHBRDUUR,20,55
4420,BIEI_MIN, 2,56
4420,BJEI_NORM, 3,57
4420,BKEI_MAX, 5,58
4420,BLLEG_MIN,1,59
4420,BMLEG_NORM,1,60
4420,BNLEG_MAX,2,61
4420,BONESTH,1,62
4420,BPHOLBROED,-,63
4420,BQKOLBROED,-,64
4420,BRNESTPER, 52,65
4420,BSNESTVLIE,*,66
4420,BTGESLRIJP,1,67
4420,BULEEF_MAX,-,68
4420,BVOVERLEV,-,69
4420,BWONVKLEED,0,70
4420,BXGEW_MAN,  858,71
4420,BYGEW_VR, 823,72
4420,BZLENG_MAN,250,73
4420,CALENG_VR,245,74
4460,AORO_LIJST,-,36
4460,APBL_LIJST,-,37
4460,AQNBP,-,38
4460,ARBMP,-,39
4460,ASPTT,-,40
4460,ATOE_GROEP,VIII,41
4460,AUPMI73_77,      -,42
4460,AVPMA73_77,      -,43
4460,AWPMI79_85,     -,44
4460,AXPMA79_85,     -,45
4460,AYTRST_BR,-,46
4460,AZTRST_NBR,-,47
4460,BAWINT_GEB,-,48
4460,BBBROEDGEB,1234,49
4460,BCBRV_NED,-,50
4460,BDPRESENT,-,51
4460,BEBROEDBIO,c1c3,52
4460,BFBRTYBEG,4,53
4460,BGBRTYEND,7,54
4460,BHBRDUUR,24,55
4460,BIEI_MIN, 2,56
4460,BJEI_NORM, 3,57
4460,BKEI_MAX, 4,58
4460,BLLEG_MIN,1,59
4460,BMLEG_NORM,1,60
4460,BNLEG_MAX,1,61
4460,BONESTH,1,62
4460,BPHOLBROED,-,63
4460,BQKOLBROED,-,64
4460,BRNESTPER, 35,65
4460,BSNESTVLIE,*,66
4460,BTGESLRIJP,4,67
4460,BULEEF_MAX,-,68
4460,BVOVERLEV,-,69
4460,BWONVKLEED,24,70
4460,BXGEW_MAN, 8883,71
4460,BYGEW_VR,4421,72
4460,BZLENG_MAN,629,73
4460,CALENG_VR,495,74
4500,AORO_LIJST,-,36
4500,APBL_LIJST,*,37
4500,AQNBP,-,38
4500,ARBMP,*,39
4500,ASPTT,*,40
4500,ATOE_GROEP,VI,41
4500,AUPMI73_77,  43000,42
4500,AVPMA73_77,  50000,43
4500,AWPMI79_85, 80000,44
4500,AXPMA79_85,100000,45
4500,AYTRST_BR,SDe,46
4500,AZTRST_NBR,WDo,47
4500,BAWINT_GEB,123,48
4500,BBBROEDGEB,1234,49
4500,BCBRV_NED,*,50
4500,BDPRESENT,1483,51
4500,BEBROEDBIO,a2a3a4c1c,52
4500,BFBRTYBEG,4,53
4500,BGBRTYEND,6,54
4500,BHBRDUUR,29,55
4500,BIEI_MIN, 2,56
4500,BJEI_NORM, 3,57
4500,BKEI_MAX, 4,58
4500,BLLEG_MIN,1,59
4500,BMLEG_NORM,1,60
4500,BNLEG_MAX,1,61
4500,BONESTH,1,62
4500,BPHOLBROED,-,63
4500,BQKOLBROED,-,64
4500,BRNESTPER, 38,65
4500,Broed-eco1,3b,2
4500,Broed-eco2,10,3
4500,Broedvogel,1,1
4500,BSNESTVLIE,*,66
4500,BTGESLRIJP,2,67
4500,BULEEF_MAX,36,68
4500,BVOVERLEV,-,69
4500,BWONVKLEED,12,70
4500,BXGEW_MAN,  488,71
4500,BYGEW_VR, 594,72
4500,BZLENG_MAN,254,73
4500,CALENG_VR,255,74
4500,Nest-pl1,3,4
4500,Openh-max,5,12
4500,Openh-min,3,11
4500,Openh-opt.,5,10
4500,Pendelaar,o,14
4500,Ter-gem,3,16
4500,Ter-max,5?,18
4500,Ter-min,2?,17
4500,Vocht-max,3,23
4500,Vocht-min,2,22
4500,Vocht-opt,3,21
4500,Voedsel-eco1,10,6
4500,Voedsel-pl1,3,8
4500,Voedsel-pl2,2,9
4500,Voedselrijk-max,3,29
4500,Voedselrijk-min,2?,28
4500,Voedselrijk-opt,3,27
4500,Zout-max,5,32
4500,Zout-min,1,31
4500,Zout-opt,5,30
4500,Zuur-max,3,26
4500,Zuur-min,2,25
4500,Zuur-opt,3,24
4550,AORO_LIJST,-,36
4550,APBL_LIJST,-,37
4550,AQNBP,-,38
4550,ARBMP,-,39
4550,ASPTT,-,40
4550,ATOE_GROEP,VII,41
4550,AUPMI73_77,      0,42
4550,AVPMA73_77,      1,43
4550,AWPMI79_85,     0,44
4550,AXPMA79_85,     1,45
4550,AYTRST_BR,Z,46
4550,AZTRST_NBR,Do,47
4550,BAWINT_GEB, 23,48
4550,BBBROEDGEB,134,49
4550,BCBRV_NED,i,50
4550,BDPRESENT,13,51
4550,BEBROEDBIO,d1a3,52
4550,BFBRTYBEG,4,53
4550,BGBRTYEND,6,54
4550,BHBRDUUR,25,55
4550,BIEI_MIN, 3,56
4550,BJEI_NORM, 4,57
4550,BKEI_MAX, 5,58
4550,BLLEG_MIN,1,59
4550,BMLEG_NORM,1,60
4550,BNLEG_MAX,1,61
4550,BONESTH,1,62
4550,BPHOLBROED,-,63
4550,BQKOLBROED,-,64
4550,BRNESTPER, 30,65
4550,BSNESTVLIE,*,66
4550,BTGESLRIJP,2,67
4550,BULEEF_MAX,12,68
4550,BVOVERLEV,-,69
4550,BWONVKLEED,9,70
4550,BXGEW_MAN,  184,71
4550,BYGEW_VR, 176,72
4550,BZLENG_MAN,247,73
4550,CALENG_VR,232,74
4560,AORO_LIJST,*,36
4560,APBL_LIJST,*,37
4560,AQNBP,-,38
4560,ARBMP,-,39
4560,ASPTT,-,40
4560,ATOE_GROEP,VI,41
4560,AUPMI73_77,   4600,42
4560,AVPMA73_77,   4600,43
4560,AWPMI79_85,  8000,44
4560,AXPMA79_85,  8000,45
4560,AYTRST_BR,SDe,46
4560,AZTRST_NBR,WDo,47
4560,BAWINT_GEB, 23,48
4560,BBBROEDGEB,1234,49
4560,BCBRV_NED,*,50
4560,BDPRESENT,356,51
4560,BEBROEDBIO,d1d2,52
4560,BFBRTYBEG,4,53
4560,BGBRTYEND,7,54
4560,BHBRDUUR,23,55
4560,BIEI_MIN, 3,56
4560,BJEI_NORM, 4,57
4560,BKEI_MAX, 5,58
4560,BLLEG_MIN,1,59
4560,BMLEG_NORM,1,60
4560,BNLEG_MAX,1,61
4560,Bodem1,2,19
4560,Bodem2,1,20
4560,BONESTH,1,62
4560,BPHOLBROED,-,63
4560,BQKOLBROED,*,64
4560,BRNESTPER, 38,65
4560,Broed-eco1,3b,2
4560,Broed-eco2,6,3
4560,Broedvogel,1,1
4560,BSNESTVLIE,*,66
4560,BTGESLRIJP,2,67
4560,BULEEF_MAX,25,68
4560,BVOVERLEV,78,69
4560,BWONVKLEED,3,70
4560,BXGEW_MAN,  327,71
4560,BYGEW_VR, 308,72
4560,BZLENG_MAN,226,73
4560,CALENG_VR,225,74
4560,Kolonievogel,x,15
4560,Nest-pl1,3,4
4560,Openh-max,5,12
4560,Openh-min,4,11
4560,Openh-opt.,5,10
4560,Stroming-max,3,35
4560,Stroming-min,1,34
4560,Stroming-opt,1,33
4560,Ter-gem,2,16
4560,Ter-max,4,18
4560,Ter-min,2,17
4560,Vocht-max,3,23
4560,Vocht-min,1,22
4560,Vocht-opt,2,21
4560,Voedsel-eco1,1,6
4560,Voedsel-eco2,3b,7
4560,Voedsel-pl1,1,8
4560,Voedsel-pl2,2,9
4560,Voedsel-pl2,3,9
4560,Voedselrijk-max,3,29
4560,Voedselrijk-min,2,28
4560,Voedselrijk-opt,3,27
4560,Zout-max,5,32
4560,Zout-min,1,31
4560,Zout-opt,5,30
4560,Zuur-max,3,26
4560,Zuur-min,3,25
4560,Zuur-opt,3,24
4590,AORO_LIJST,*,36
4590,APBL_LIJST,-,37
4590,AQNBP,-,38
4590,ARBMP,-,39
4590,ASPTT,-,40
4590,ATOE_GROEP,VIII,41
4590,AUPMI73_77,      -,42
4590,AVPMA73_77,      -,43
4590,AWPMI79_85,     -,44
4590,AXPMA79_85,     -,45
4590,AYTRST_BR,Z,46
4590,AZTRST_NBR,-,47
4590,BAWINT_GEB,  2,48
4590,BBBROEDGEB,134,49
4590,BCBRV_NED,i,50
4590,BDPRESENT,8,51
4590,BEBROEDBIO,a1a2c3,52
4590,BFBRTYBEG,4,53
4590,BGBRTYEND,6,54
4590,BHBRDUUR,25,55
4590,BIEI_MIN, 2,56
4590,BJEI_NORM, 2,57
4590,BKEI_MAX, 2,58
4590,BLLEG_MIN,1,59
4590,BMLEG_NORM,1,60
4590,BNLEG_MAX,2,61
4590,Bodem1,3,19
4590,BONESTH,1,62
