SUBNHLVOLG,SUBNHLCODE,SUBNHLOMS,GROEPNR,GROEPNAAM,REFERENTIE,ONDERGRENS,REF_KLAS,ONDER_KLAS
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,604.0,Winterkoning-groep,27.8729,9.198,28.5,9.405
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,611.0,Zwartkop-groep,27.8729,9.198,28.5,9.405
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,700.0,Bosrandvogels,11.5249,3.8032,15.95,5.2635
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,702.0,Geelgors-groep,10.5788,3.491,15.2,5.016
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,703.0,Putter-groep,0.9461,0.3122,0.75,0.2475
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,711.0,Bosrandstruweelvogels,13.542,4.4689,18.4,6.072
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,800.0,Bosvogels,165.9479,54.7628,182.65,60.2745
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,801.0,Vink-groep,2.8812,0.9508,3.0,0.99
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,802.0,Kruisbek-groep,3.3543,1.1069,3.0,0.99
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,803.0,Appelvink-groep,28.2962,9.3377,33.0,10.89
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,804.0,Grote Bonte Specht-groep,81.6915,26.9582,87.2,28.776
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,805.0,Kleine Bonte Specht-groep,24.9419,8.2308,25.5,8.415
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,806.0,Boomklever-groep,21.9317,7.2375,27.0,8.91
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,807.0,Havik-groep,2.8511,0.9409,3.95,1.3035
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,808.0,Torenvalk-groep,0.6451,0.2129,0.75,0.2475
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,811.0,Loofhoutvogels,75.1699,24.8061,85.5,28.215
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,812.0,Holenbroeders,128.5651,42.4265,139.7,46.101
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,813.0,Vogels van oud bos,156.8613,51.7642,172.7,56.991
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,901.0,Zwarte Roodstaart-groep,23.0068,7.5922,24.95,8.2335
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,911.0,Rode Lijst soorten,2.4082,0.7947,3.2,1.056
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,912.0,Blauwe Lijst soorten,0.473,0.1561,0.2,0.066
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,921.0,Roofvogels,3.4962,1.1537,4.7,1.551
60.0,13.4,Grove dennen-Eikenbos op zandgrond met cultuur-invloed,999.0,Overige soorten,0.9031,0.298,0.75,0.2475
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,101.0,Dodaars-groep,0.3671,0.1211,0.2,0.066
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,500.0,Weidevogels,0.3671,0.1211,0.2,0.066
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,501.0,Zomertaling-groep,0.3671,0.1211,0.2,0.066
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,600.0,Struweelvogels,31.7009,10.4613,32.65,10.7745
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,602.0,Roodborsttapuit-groep,0.6975,0.2302,0.75,0.2475
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,603.0,Grasmus-groep,2.9369,0.9692,2.65,0.8745
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,604.0,Winterkoning-groep,28.764,9.4921,30.0,9.9
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,611.0,Zwartkop-groep,28.764,9.4921,30.0,9.9
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,700.0,Bosrandvogels,13.4361,4.4339,14.25,4.7025
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,702.0,Geelgors-groep,9.3979,3.1013,9.75,3.2175
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,703.0,Putter-groep,4.0382,1.3326,4.5,1.485
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,711.0,Bosrandstruweelvogels,16.373,5.4031,16.9,5.577
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,800.0,Bosvogels,192.4138,63.4966,226.9,74.877
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,801.0,Vink-groep,3.7078,1.2236,3.0,0.99
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,802.0,Kruisbek-groep,7.9662,2.6289,9.0,2.97
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,803.0,Appelvink-groep,27.2761,9.0011,30.75,10.1475
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,804.0,Grote Bonte Specht-groep,71.3786,23.5549,87.75,28.9575
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,805.0,Kleine Bonte Specht-groep,40.9692,13.5198,42.0,13.86
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,806.0,Boomklever-groep,37.5551,12.3932,51.0,16.83
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,807.0,Havik-groep,3.5609,1.1751,3.4,1.122
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,808.0,Torenvalk-groep,0.4405,0.1454,0.4,0.132
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,811.0,Loofhoutvogels,105.8003,34.9141,123.75,40.8375
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,812.0,Holenbroeders,149.9028,49.4679,180.75,59.6475
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,813.0,Vogels van oud bos,177.1789,58.469,211.5,69.795
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,901.0,Zwarte Roodstaart-groep,25.9178,8.5529,36.0,11.88
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,911.0,Rode Lijst soorten,3.8546,1.272,3.75,1.2375
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,921.0,Roofvogels,4.0015,1.3205,3.8,1.254
61.0,13.5,Grove dennen-Eikenbos met exoten op zandgrond met,999.0,Overige soorten,1.6153,0.533,1.5,0.495
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,100.0,Watervogels,0.1229,0.0405,0.2,0.066
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,101.0,Dodaars-groep,0.1229,0.0405,0.2,0.066
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,102.0,Slobeend-groep,0.2457,0.0811,0.2,0.066
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,104.0,IJsvogel-groep,0.3071,0.1014,0.4,0.132
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,300.0,Pioniervogels,0.0245,0.0081,0.2,0.066
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,304.0,Tapuit-groep,0.0245,0.0081,0.2,0.066
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,600.0,Struweelvogels,19.3752,6.3938,20.3,6.699
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,602.0,Roodborsttapuit-groep,1.229,0.4056,0.95,0.3135
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,603.0,Grasmus-groep,2.8673,0.9462,2.3,0.759
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,604.0,Winterkoning-groep,16.508,5.4476,18.0,5.94
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,611.0,Zwartkop-groep,16.508,5.4476,18.0,5.94
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,700.0,Bosrandvogels,7.8102,2.5774,6.8,2.244
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,702.0,Geelgors-groep,6.0241,1.9879,5.1,1.683
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,703.0,Putter-groep,1.7861,0.5894,1.7,0.561
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,711.0,Bosrandstruweelvogels,10.6775,3.5236,9.1,3.003
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,800.0,Bosvogels,236.2734,77.9702,274.55,90.6015
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,801.0,Vink-groep,0.9108,0.3005,0.75,0.2475
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,802.0,Kruisbek-groep,7.6248,2.5162,10.7,3.531
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,803.0,Appelvink-groep,28.0455,9.255,23.25,7.6725
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,804.0,Grote Bonte Specht-groep,68.1762,22.4981,84.0,27.72
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,805.0,Kleine Bonte Specht-groep,30.1148,9.9379,39.0,12.87
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,806.0,Boomklever-groep,97.8928,32.3046,114.0,37.62
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,807.0,Havik-groep,3.5086,1.1578,2.85,0.9405
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,808.0,Torenvalk-groep,0.2497,0.0824,0.4,0.132
62.0,13.6,Wintereiken-Beukenbos op leemhoudend zand,811.0,Loofhoutvogels,156.0531,51.4975,176.25,58.1625
