EURING,SOORT,AANTAL,XX,YY,ID,VAK,AFD,SDT_NO,DIG_OPP,SDT_OPP
1860.0,Wilde Eend,1.0,111042,558888,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111072,561576,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111099,561372,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111162,558849,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111259,558816,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111476,560095,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111508,558198,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111517,558143,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111545,558225,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111560,557393,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111578,558122,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111587,558201,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111608,557318,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111629,558125,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111629,558177,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111638,558219,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111665,557288,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111686,558128,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111692,558234,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111740,558104,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111746,558228,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111804,558216,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111807,558080,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111828,558171,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111834,557306,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111834,557651,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111849,558068,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111861,558125,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111897,558044,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111906,557639,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111921,558077,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111939,558008,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111966,558038,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,111993,557573,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112135,558285,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112180,558297,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112267,558324,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112330,557999,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112385,557957,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112388,557855,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112466,557228,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,112538,556997,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,113657,569106,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114035,569343,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114050,568985,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114205,570470,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114209,570513,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114239,570577,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114263,570528,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114283,569278,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114287,569348,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114297,570582,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114312,568862,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114355,568879,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114372,568920,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114394,568886,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114424,570752,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114424,570796,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114430,568956,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114433,568910,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114448,570849,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114467,568920,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114487,570796,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114507,570903,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114522,570839,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114536,570873,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114566,570533,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114580,570946,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114595,570567,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114608,566193,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114639,570601,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114644,570659,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114649,569684,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114663,570713,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114678,570625,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114707,570679,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114736,570620,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114756,570830,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114766,570674,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114780,569154,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114821,569089,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114824,570815,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114838,569150,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114862,569099,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114863,566933,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114874,569050,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114884,569133,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114896,569070,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114923,569108,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114958,565415,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114984,569210,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,114999,565466,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115018,569227,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115020,565359,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115033,565412,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115051,567871,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115153,569241,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115162,567961,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115213,565171,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115231,569256,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115243,569205,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115277,569261,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115292,569212,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115493,570356,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,115651,569121,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116026,572943,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116127,573156,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116127,573357,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116221,571780,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116234,572113,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116307,571277,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116328,573420,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116334,573037,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116356,571326,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116356,571389,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116361,571452,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116378,573835,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116397,573640,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116409,572233,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116504,574048,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116522,573363,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116598,572000,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116742,573992,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116786,574406,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116836,574613,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116843,572013,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116931,572409,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,116931,574325,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117006,574657,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117006,574846,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117125,575022,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117182,574331,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117201,572490,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117232,574846,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117265,575275,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117276,573929,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117345,574431,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117395,574595,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117439,572779,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117508,574312,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117557,575482,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117590,574544,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117620,574971,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117646,573118,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117698,575174,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117709,573841,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117722,573257,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117738,575794,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117804,575643,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117828,574243,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117847,573426,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117879,574532,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117889,576081,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117891,573690,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,117940,575285,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118022,575083,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118030,575965,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118048,573929,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118076,575527,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118092,574130,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118092,574299,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118101,576307,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118142,574852,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118146,576091,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118174,574582,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118269,576509,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118280,574174,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118302,574928,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118342,575255,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118347,575703,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118353,575477,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118368,574475,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118377,573532,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118386,576277,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118394,573407,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118418,575074,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118446,576641,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118473,575305,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118477,573984,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118488,573880,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118497,574104,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118527,573649,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118539,575920,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118544,575764,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118578,576368,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118608,574062,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118658,573925,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118667,573504,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118689,576611,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118710,575955,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118731,573652,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118767,573761,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118791,576426,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118806,576001,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118821,576905,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118851,576672,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118900,575507,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118900,575617,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118932,575420,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118946,576202,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,118970,576830,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119023,576682,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119039,574851,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119059,576389,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119062,575553,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119068,574790,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119072,576519,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119106,574846,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119110,576948,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119119,572922,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119141,575454,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119149,575307,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119217,572946,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119242,574921,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119256,576778,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119287,573045,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119290,576673,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119323,574831,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119340,572971,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119391,577003,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119428,576910,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119495,574938,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119582,572971,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119582,573111,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119677,572897,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119716,573041,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119751,573319,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119772,573428,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119800,573224,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119832,577245,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119848,577054,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119853,573572,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119881,573915,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119920,573512,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119958,573709,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119959,576753,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119964,577095,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119967,576948,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119990,573593,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,119995,576678,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120031,576833,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120074,573765,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120132,576742,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120183,573899,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120186,576637,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120194,576451,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120274,573825,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120320,573294,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120320,573902,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120348,574057,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120364,576157,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120373,573494,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120432,574134,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120457,574257,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120490,575709,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120552,576237,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120594,574124,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120594,574289,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120619,576075,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120645,575598,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120660,575858,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120668,573976,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120691,575719,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120766,574081,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120784,573449,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120794,574176,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120815,574299,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120861,573979,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120889,574436,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120938,573087,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,120973,573600,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,121219,573878,,0.0,,,0.0,0.0
1860.0,Wilde Eend,1.0,121226,573568,,0.0,,,0.0,0.0
1910.0,Zomertaling,1.0,111049,558924,,0.0,,,0.0,0.0
1910.0,Zomertaling,1.0,118704,573993,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,109962,560348,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,109984,560541,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,109989,560444,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110011,560154,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110020,560299,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110020,560374,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110072,560176,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110072,560405,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110077,560111,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110077,560247,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110086,560330,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110094,560036,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110130,560163,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110138,560067,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110169,559812,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110178,559900,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110248,560580,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110248,560655,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110257,559646,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110350,559492,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110363,559957,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110385,559746,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110402,559861,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110455,561541,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110583,561041,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110710,559308,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110904,559110,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110983,558970,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,110992,560001,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111010,558922,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111239,558904,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111415,557794,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111538,557772,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111657,558233,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111679,558145,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111714,557316,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111789,558215,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111806,557632,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111820,558097,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,111956,558040,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,112229,557596,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114196,569347,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114376,570752,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114476,570787,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114506,570892,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114556,570540,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114618,570647,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114660,570600,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114673,570730,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114692,570660,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114722,570795,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114759,570680,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114765,570747,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114770,570617,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114830,570709,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114830,570807,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114963,565398,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,114997,569040,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,115007,565362,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,115230,568991,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,117184,574939,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,117487,574674,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,117871,573672,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,117877,573950,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,117999,576069,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118050,574327,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118084,576138,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118161,573919,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118174,574148,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118278,576316,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118357,576406,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118481,573903,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,118664,573959,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,119100,574854,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,119200,576711,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,119262,572987,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,119606,573020,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,119798,573194,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,120005,573596,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,120145,576714,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,120459,574050,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,120659,574287,,0.0,,,0.0,0.0
1940.0,Slobeend,1.0,120836,574431,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,110193,559666,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,110244,559576,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,110272,559658,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,110323,559568,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,111175,558943,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,111695,557693,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,111746,558114,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,111841,558137,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,111880,557359,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,111908,557414,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,112077,557571,,0.0,,,0.0,0.0
1980.0,Tafeleend,1.0,114675,570737,,0.0,,,0.0,0.0
2030.0,Kuifeend,1.0,110108,559878,,0.0,,,0.0,0.0
