LANDSCHAP,EURING,CODE
3600, 2030,1
3600, 2060,2
3600, 2180,2
3600, 2210,2
3600, 2250,1
3600, 2310,3
3600, 2380,2
3600, 2390,3
3600, 2430,5
3600, 2600,3
3600, 2610,3
3600, 2630,4
3600, 2670,2
3600, 2690,2
3600, 2870,2
3600, 3010,5
3600, 3040,2
3600, 3100,2
3600, 3200,3
3600, 3320,4
3600, 3580,2
3600, 3670,3
3600, 3700,2
3600, 3940,1
3600, 4070,2
3600, 4080,2
3600, 4100,3
3600, 4110,3
3600, 4210,3
3600, 4240,1
3600, 4290,1
3600, 4330,5
3600, 4500,1
3600, 4560,2
3600, 4590,5
3600, 4690,2
3600, 4700,2
3600, 4770,3
3600, 4820,2
3600, 4850,5
3600, 4930,2
3600, 5120,5
3600, 5170,4
3600, 5190,3
3600, 5200,5
3600, 5290,2
3600, 5320,3
3600, 5410,2
3600, 5460,3
3600, 5530,5
3600, 5540,5
3600, 5560,2
3600, 5750,2
3600, 5780,3
3600, 5820,1
3600, 5900,2
3600, 5910,2
3600, 5920,2
3600, 5927,2
3600, 6000,2
3600, 6050,5
3600, 6110,3
3600, 6150,2
3600, 6160,2
3600, 6240,3
3600, 6260,5
3600, 6270,3
3600, 6680,2
3600, 6700,1
3600, 6840,1
3600, 6870,2
3600, 7120,2
3600, 7240,1
3600, 7350,3
3600, 7440,3
3600, 7570,2
3600, 7610,2
3600, 7670,2
3600, 7680,3
3600, 7700,2
3600, 7780,3
3600, 7950,2
3600, 8310,3
3600, 8400,4
3600, 8410,5
3600, 8460,5
3600, 8480,3
3600, 8560,2
3600, 8630,2
3600, 8760,2
3600, 8830,5
3600, 8870,3
3600, 9720,3
3600, 9740,2
3600, 9760,1
3600, 9810,2
3600, 9920,1
3600,10010,2
3600,10050,3
3600,10090,1
3600,10110,1
3600,10171,3
3600,10190,3
3600,10201,1
3600,10500,5
3600,10660,1
3600,10840,1
3600,10990,1
3600,11030,2
3600,11040,2
3600,11060,2
3600,11210,1
3600,11220,2
3600,11370,3
3600,11390,2
3600,11460,2
3600,11860,2
3600,11870,1
3600,11980,2
3600,12000,2
3600,12020,2
3600,12200,2
3600,12260,2
3600,12360,2
3600,12370,2
3600,12380,2
3600,12420,5
3600,12430,1
3600,12500,1
3600,12510,1
3600,12530,3
3600,12590,2
3600,12600,2
3600,12740,2
3600,12750,2
3600,12760,1
3600,12770,1
3600,13070,2
3600,13080,2
3600,13110,1
3600,13120,1
3600,13140,1
3600,13150,2
3600,13350,2
3600,13430,3
3600,13490,2
3600,13640,3
3600,14370,1
3600,14400,2
3600,14420,1
3600,14540,1
3600,14610,1
3600,14620,1
3600,14640,1
3600,14790,2
3600,14860,2
3600,14870,2
3600,14900,2
3600,15080,2
3600,15150,3
3600,15200,3
3600,15230,5
3600,15390,1
3600,15490,1
3600,15600,2
3600,15630,2
3600,15671,1
3600,15673,1
3600,15720,2
3600,15820,1
3600,15910,1
3600,15980,1
3600,16360,1
3600,16380,1
3600,16400,2
3600,16490,2
3600,16530,2
3600,16540,1
3600,16600,2
3600,16630,2
3600,16660,2
3600,16680,2
3600,16790,2
3600,17100,2
3600,17170,2
3600,18570,2
3600,18660,4
3600,18770,1
3600,18820,4
4000,   70,2
4000,   90,1
4000,  100,2
4000,  120,3
4000,  720,2
4000,  950,3
4000,  980,4
4000, 1040,4
4000, 1190,2
4000, 1210,4
4000, 1220,2
4000, 1240,3
4000, 1310,5
4000, 1340,3
4000, 1440,3
4000, 1520,1
4000, 1590,2
4000, 1610,2
4000, 1620,1
4000, 1660,1
4000, 1670,2
4000, 1700,1
4000, 1710,2
4000, 1730,1
4000, 1780,2
4000, 1790,3
4000, 1820,2
4000, 1840,2
4000, 1860,1
4000, 1890,3
4000, 1910,3
4000, 1940,2
4000, 1960,4
4000, 1980,2
4000, 2030,1
4000, 2060,2
4000, 2180,2
4000, 2210,2
4000, 2250,1
4000, 2310,3
4000, 2380,2
4000, 2390,3
4000, 2430,5
4000, 2600,3
4000, 2610,3
4000, 2630,4
4000, 2670,2
4000, 2690,2
4000, 2870,2
4000, 3010,5
4000, 3040,2
4000, 3100,2
4000, 3200,3
4000, 3320,4
4000, 3580,2
4000, 3670,3
4000, 3700,2
4000, 3940,1
4000, 4070,2
4000, 4080,2
4000, 4100,3
4000, 4110,3
4000, 4210,3
4000, 4240,1
4000, 4290,1
4000, 4330,5
4000, 4500,1
4000, 4560,2
4000, 4590,5
4000, 4690,2
4000, 4700,2
4000, 4770,3
4000, 4820,2
4000, 4850,5
4000, 4930,2
4000, 5120,5
4000, 5170,4
4000, 5190,3
4000, 5200,5
4000, 5290,2
4000, 5320,3
4000, 5410,2
4000, 5460,3
4000, 5530,5
4000, 5540,5
4000, 5560,2
4000, 5750,2
4000, 5780,3
4000, 5820,1
4000, 5900,2
4000, 5910,2
4000, 5920,2
4000, 5927,2
4000, 6000,2
4000, 6050,5
4000, 6110,3
4000, 6150,2
4000, 6160,2
4000, 6240,3
4000, 6260,5
4000, 6270,3
4000, 6680,2
4000, 6700,1
4000, 6840,1
4000, 6870,2
4000, 7120,2
4000, 7240,1
4000, 7350,3
4000, 7440,3
4000, 7570,2
4000, 7610,2
4000, 7670,2
4000, 7680,3
4000, 7700,2
4000, 7780,3
4000, 7950,2
4000, 8310,3
4000, 8400,4
4000, 8410,5
4000, 8460,5
4000, 8480,3
4000, 8560,2
4000, 8630,2
4000, 8760,2
4000, 8830,5
4000, 8870,3
4000, 9720,3
4000, 9740,2
4000, 9760,1
4000, 9810,2
4000, 9920,1
4000,10010,2
4000,10050,3
4000,10090,1
4000,10110,1
4000,10171,3
4000,10190,3
4000,10201,1
4000,10500,5
4000,10660,1
4000,10840,1
4000,10990,1
4000,11030,2
4000,11040,2
4000,11060,2
4000,11210,1
4000,11220,2
4000,11370,3
4000,11390,2
4000,11460,2
4000,11860,2
4000,11870,1
4000,11980,2
4000,12000,2
4000,12020,2
4000,12200,2
4000,12260,2
4000,12360,2
4000,12370,2
4000,12380,2
4000,12420,5
4000,12430,1
4000,12500,1
4000,12510,1
4000,12530,3
4000,12590,2
4000,12600,2
4000,12740,2
4000,12750,2
4000,12760,1
4000,12770,1
4000,13070,2
4000,13080,2
4000,13110,1
4000,13120,1
4000,13140,1
4000,13150,2
4000,13350,2
4000,13430,3
4000,13490,2
4000,13640,3
4000,14370,1
4000,14400,2
4000,14420,1
4000,14540,1
4000,14610,1
4000,14620,1
4000,14640,1
4000,14790,2
4000,14860,2
4000,14870,2
4000,14900,2
4000,15080,2
4000,15150,3
4000,15200,3
4000,15230,5
4000,15390,1
4000,15490,1
4000,15600,2
4000,15630,2
4000,15671,1
4000,15673,1
4000,15720,2
4000,15820,1
4000,15910,1
4000,15980,1
4000,16360,1
4000,16380,1
4000,16400,2
4000,16490,2
4000,16530,2
4000,16540,1
4000,16600,2
4000,16630,2
4000,16660,2
4000,16680,2
4000,16790,2
4000,17100,2
4000,17170,2
4000,18570,2
4000,18660,4
4000,18770,1
4000,18820,4
4100,   70,2
4100,   90,1
4100,  100,2
4100,  120,3
4100,  720,2
4100,  950,3
4100,  980,4
4100, 1040,4
4100, 1190,2
4100, 1210,4
4100, 1220,2
4100, 1240,3
4100, 1310,5
4100, 1340,3
4100, 1440,3
4100, 1520,1
4100, 1590,2
4100, 1610,2
4100, 1620,1
4100, 1660,1
4100, 1670,2
4100, 1700,1
4100, 1710,2
4100, 1730,1
4100, 1780,2
4100, 1790,3
4100, 1820,2
4100, 1840,2
4100, 1860,1
4100, 1890,3
4100, 1910,3
4100, 1940,2
4100, 1960,4
4100, 1980,2
4100, 2030,1
4100, 2060,2
4100, 2180,2
4100, 2210,2
4100, 2250,1
4100, 2310,3
4100, 2380,2
4100, 2390,3
4100, 2430,5
4100, 2600,3
4100, 2610,3
4100, 2630,4
4100, 2670,2
4100, 2690,2
4100, 2870,2
4100, 3010,5
4100, 3040,2
4100, 3100,2
4100, 3200,3
4100, 3320,4
4100, 3580,2
4100, 3670,3
4100, 3700,2
4100, 3940,1
4100, 4070,2
4100, 4080,2
4100, 4100,3
4100, 4110,3
4100, 4210,3
4100, 4240,1
4100, 4290,1
4100, 4330,5
4100, 4500,1
4100, 4560,2
4100, 4590,5
4100, 4690,2
4100, 4700,2
4100, 4770,3
4100, 4820,2
4100, 4850,5
4100, 4930,2
4100, 5120,5
4100, 5170,4
4100, 5190,3
4100, 5200,5
4100, 5290,2
4100, 5320,3
4100, 5410,2
4100, 5460,3
4100, 5530,5
4100, 5540,5
4100, 5560,2
4100, 5750,2
4100, 5780,3
4100, 5820,1
4100, 5900,2
4100, 5910,2
4100, 5920,2
4100, 5927,2
4100, 6000,2
4100, 6050,5
4100, 6110,3
4100, 6150,2
4100, 6160,2
4100, 6240,3
4100, 6260,5
4100, 6270,3
4100, 6680,2
4100, 6700,1
4100, 6840,1
4100, 6870,2
4100, 7120,2
4100, 7240,1
4100, 7350,3
4100, 7440,3
4100, 7570,2
4100, 7610,2
4100, 7670,2
4100, 7680,3
4100, 7700,2
4100, 7780,3
4100, 7950,2
4100, 8310,3
4100, 8400,4
4100, 8410,5
4100, 8460,5
4100, 8480,3
4100, 8560,2
4100, 8630,2
4100, 8760,2
4100, 8830,5
4100, 8870,3
4100, 9720,3
4100, 9740,2
4100, 9760,1
4100, 9810,2
4100, 9920,1
4100,10010,2
4100,10050,3
4100,10090,1
4100,10110,1
4100,10171,3
4100,10190,3
4100,10201,1
4100,10500,5
4100,10660,1
4100,10840,1
4100,10990,1
4100,11030,2
4100,11040,2
4100,11060,2
4100,11210,1
4100,11220,2
4100,11370,3
4100,11390,2
4100,11460,2
4100,11860,2
4100,11870,1
4100,11980,2
4100,12000,2
4100,12020,2
4100,12200,2
4100,12260,2
4100,12360,2
4100,12370,2
4100,12380,2
4100,12420,5
4100,12430,1
4100,12500,1
4100,12510,1
4100,12530,3
4100,12590,2
4100,12600,2
4100,12740,2
4100,12750,2
4100,12760,1
4100,12770,1
4100,13070,2
4100,13080,2
4100,13110,1
4100,13120,1
4100,13140,1
4100,13150,2
4100,13350,2
4100,13430,3
4100,13490,2
4100,13640,3
4100,14370,1
4100,14400,2
4100,14420,1
4100,14540,1
4100,14610,1
4100,14620,1
4100,14640,1
4100,14790,2
4100,14860,2
4100,14870,2
4100,14900,2
4100,15080,2
4100,15150,3
4100,15200,3
4100,15230,5
4100,15390,1
4100,15490,1
4100,15600,2
4100,15630,2
4100,15671,1
4100,15673,1
4100,15720,2
4100,15820,1
4100,15910,1
4100,15980,1
4100,16360,1
4100,16380,1
4100,16400,2
4100,16490,2
4100,16530,2
4100,16540,1
4100,16600,2
4100,16630,2
4100,16660,2
4100,16680,2
4100,16790,2
4100,17100,2
4100,17170,2
4100,18570,2
4100,18660,4
4100,18770,1
4100,18820,4
4110,   70,2
4110,   90,1
4110,  100,2
4110,  120,3
4110,  720,2
4110,  950,3
4110,  980,4
4110, 1040,4
4110, 1190,2
4110, 1210,4
4110, 1220,2
4110, 1240,3
4110, 1310,5
4110, 1340,3
4110, 1440,3
4110, 1520,1
4110, 1590,2
4110, 1610,2
4110, 1620,1
4110, 1660,1
4110, 1670,2
4110, 1700,1
4110, 1710,2
4110, 1730,1
4110, 1780,2
4110, 1790,3
4110, 1820,2
4110, 1840,2
4110, 1860,1
4110, 1890,3
4110, 1910,3
4110, 1940,2
4110, 1960,4
4110, 1980,2
4110, 2030,1
4110, 2060,2
4110, 2180,2
4110, 2210,2
4110, 2250,1
4110, 2310,3
4110, 2380,2
4110, 2390,3
4110, 2430,5
4110, 2600,3
4110, 2610,3
4110, 2630,4
4110, 2670,2
4110, 2690,2
4110, 2870,2
4110, 3010,5
4110, 3040,2
4110, 3100,2
4110, 3200,3
4110, 3320,4
4110, 3580,2
4110, 3670,3
4110, 3700,2
4110, 3940,1
4110, 4070,2
4110, 4080,2
4110, 4100,3
4110, 4110,3
4110, 4210,3
4110, 4240,1
4110, 4290,1
4110, 4330,5
4110, 4500,1
4110, 4560,2
4110, 4590,5
4110, 4690,2
4110, 4700,2
4110, 4770,3
4110, 4820,2
4110, 4850,5
4110, 4930,2
4110, 5120,5
4110, 5170,4
4110, 5190,3
4110, 5200,5
4110, 5290,2
4110, 5320,3
4110, 5410,2
4110, 5460,3
4110, 5530,5
4110, 5540,5
4110, 5560,2
4110, 5750,2
4110, 5780,3
4110, 5820,1
4110, 5900,2
4110, 5910,2
4110, 5920,2
4110, 5927,2
4110, 6000,2
4110, 6050,5
4110, 6110,3
4110, 6150,2
4110, 6160,2
4110, 6240,3
4110, 6260,5
4110, 6270,3
4110, 6680,2
4110, 6700,1
4110, 6840,1
4110, 6870,2
4110, 7120,2
4110, 7240,1
4110, 7350,3
4110, 7440,3
4110, 7570,2
4110, 7610,2
4110, 7670,2
4110, 7680,3
4110, 7700,2
4110, 7780,3
4110, 7950,2
4110, 8310,3
4110, 8400,4
4110, 8410,5
4110, 8460,5
4110, 8480,3
4110, 8560,2
4110, 8630,2
4110, 8760,2
4110, 8830,5
4110, 8870,3
4110, 9720,3
4110, 9740,2
4110, 9760,1
4110, 9810,2
4110, 9920,1
4110,10010,2
4110,10050,3
4110,10090,1
4110,10110,1
4110,10171,3
4110,10190,3
4110,10201,1
4110,10500,5
4110,10660,1
4110,10840,1
4110,10990,1
4110,11030,2
4110,11040,2
4110,11060,2
4110,11210,1
4110,11220,2
4110,11370,3
4110,11390,2
4110,11460,2
4110,11860,2
4110,11870,1
4110,11980,2
4110,12000,2
4110,12020,2
4110,12200,2
4110,12260,2
4110,12360,2
4110,12370,2
4110,12380,2
4110,12420,5
4110,12430,1
4110,12500,1
4110,12510,1
4110,12530,3
4110,12590,2
4110,12600,2
4110,12740,2
4110,12750,2
4110,12760,1
4110,12770,1
4110,13070,2
4110,13080,2
4110,13110,1
4110,13120,1
4110,13140,1
4110,13150,2
4110,13350,2
4110,13430,3
4110,13490,2
4110,13640,3
4110,14370,1
4110,14400,2
4110,14420,1
4110,14540,1
4110,14610,1
4110,14620,1
4110,14640,1
4110,14790,2
4110,14860,2
4110,14870,2
4110,14900,2
4110,15080,2
4110,15150,3
4110,15200,3
4110,15230,5
4110,15390,1
4110,15490,1
4110,15600,2
4110,15630,2
4110,15671,1
4110,15673,1
4110,15720,2
4110,15820,1
4110,15910,1
4110,15980,1
4110,16360,1
4110,16380,1
4110,16400,2
4110,16490,2
4110,16530,2
4110,16540,1
4110,16600,2
4110,16630,2
4110,16660,2
4110,16680,2
4110,16790,2
4110,17100,2
4110,17170,2
4110,18570,2
4110,18660,4
4110,18770,1
4110,18820,4
4120,   70,2
4120,   90,1
4120,  100,2
4120,  120,3
4120,  720,2
4120,  950,3
4120,  980,4
4120, 1040,4
4120, 1190,2
4120, 1210,4
4120, 1220,2
4120, 1240,3
4120, 1310,5
4120, 1340,3
4120, 1440,3
4120, 1520,1
4120, 1590,2
4120, 1610,2
4120, 1620,1
4120, 1660,1
4120, 1670,2
4120, 1700,1
4120, 1710,2
4120, 1730,1
4120, 1780,2
4120, 1790,3
4120, 1820,2
4120, 1840,2
4120, 1860,1
4120, 1890,3
4120, 1910,3
4120, 1940,2
4120, 1960,4
4120, 1980,2
4120, 2030,1
4120, 2060,2
4120, 2180,2
4120, 2210,2
4120, 2250,1
4120, 2310,3
4120, 2380,2
4120, 2390,3
4120, 2430,5
4120, 2600,3
4120, 2610,3
4120, 2630,4
4120, 2670,2
4120, 2690,2
4120, 2870,2
4120, 3010,5
4120, 3040,2
4120, 3100,2
4120, 3200,3
4120, 3320,4
4120, 3580,2
4120, 3670,3
4120, 3700,2
4120, 3940,1
4120, 4070,2
4120, 4080,2
4120, 4100,3
4120, 4110,3
4120, 4210,3
4120, 4240,1
4120, 4290,1
4120, 4330,5
4120, 4500,1
4120, 4560,2
4120, 4590,5
4120, 4690,2
4120, 4700,2
4120, 4770,3
4120, 4820,2
4120, 4850,5
4120, 4930,2
4120, 5120,5
4120, 5170,4
4120, 5190,3
4120, 5200,5
4120, 5290,2
4120, 5320,3
4120, 5410,2
4120, 5460,3
4120, 5530,5
4120, 5540,5
4120, 5560,2
4120, 5750,2
4120, 5780,3
4120, 5820,1
4120, 5900,2
4120, 5910,2
4120, 5920,2
4120, 5927,2
4120, 6000,2
4120, 6050,5
4120, 6110,3
4120, 6150,2
4120, 6160,2
4120, 6240,3
4120, 6260,5
4120, 6270,3
4120, 6680,2
4120, 6700,1
4120, 6840,1
4120, 6870,2
4120, 7120,2
4120, 7240,1
4120, 7350,3
4120, 7440,3
4120, 7570,2
4120, 7610,2
4120, 7670,2
4120, 7680,3
4120, 7700,2
4120, 7780,3
4120, 7950,2
4120, 8310,3
4120, 8400,4
4120, 8410,5
4120, 8460,5
4120, 8480,3
4120, 8560,2
4120, 8630,2
4120, 8760,2
4120, 8830,5
4120, 8870,3
4120, 9720,3
4120, 9740,2
4120, 9760,1
4120, 9810,2
4120, 9920,1
4120,10010,2
4120,10050,3
4120,10090,1
4120,10110,1
4120,10171,3
4120,10190,3
4120,10201,1
4120,10500,5
4120,10660,1
4120,10840,1
4120,10990,1
4120,11030,2
4120,11040,2
4120,11060,2
4120,11210,1
4120,11220,2
4120,11370,3
4120,11390,2
4120,11460,2
4120,11860,2
4120,11870,1
4120,11980,2
4120,12000,2
4120,12020,2
4120,12200,2
4120,12260,2
4120,12360,2
4120,12370,2
4120,12380,2
4120,12420,5
4120,12430,1
4120,12500,1
4120,12510,1
4120,12530,3
4120,12590,2
4120,12600,2
4120,12740,2
4120,12750,2
4120,12760,1
4120,12770,1
4120,13070,2
4120,13080,2
4120,13110,1
4120,13120,1
4120,13140,1
4120,13150,2
4120,13350,2
4120,13430,3
4120,13490,2
4120,13640,3
4120,14370,1
4120,14400,2
4120,14420,1
4120,14540,1
4120,14610,1
4120,14620,1
4120,14640,1
4120,14790,2
4120,14860,2
4120,14870,2
4120,14900,2
4120,15080,2
4120,15150,3
4120,15200,3
4120,15230,5
4120,15390,1
4120,15490,1
4120,15600,2
4120,15630,2
4120,15671,1
4120,15673,1
4120,15720,2
4120,15820,1
4120,15910,1
4120,15980,1
4120,16360,1
4120,16380,1
4120,16400,2
4120,16490,2
4120,16530,2
4120,16540,1
4120,16600,2
4120,16630,2
4120,16660,2
4120,16680,2
4120,16790,2
4120,17100,2
4120,17170,2
4120,18570,2
4120,18660,4
4120,18770,1
4120,18820,4
4130,   70,2
4130,   90,1
4130,  100,2
4130,  120,3
4130,  720,2
4130,  950,3
4130,  980,4
4130, 1040,4
4130, 1190,2
4130, 1210,4
4130, 1220,2
4130, 1240,3
4130, 1310,5
4130, 1340,3
4130, 1440,3
4130, 1520,1
4130, 1590,2
4130, 1610,2
4130, 1620,1
4130, 1660,1
4130, 1670,2
4130, 1700,1
4130, 1710,2
4130, 1730,1
4130, 1780,2
4130, 1790,3
4130, 1820,2
4130, 1840,2
4130, 1860,1
4130, 1890,3
4130, 1910,3
4130, 1940,2
4130, 1960,4
4130, 1980,2
4130, 2030,1
4130, 2060,2
4130, 2180,2
4130, 2210,2
4130, 2250,1
4130, 2310,3
4130, 2380,2
4130, 2390,3
4130, 2430,5
4130, 2600,3
4130, 2610,3
4130, 2630,4
4130, 2670,2
4130, 2690,2
4130, 2870,2
4130, 3010,5
4130, 3040,2
4130, 3100,2
4130, 3200,3
4130, 3320,4
4130, 3580,2
4130, 3670,3
4130, 3700,2
4130, 3940,1
4130, 4070,2
4130, 4080,2
4130, 4100,3
4130, 4110,3
4130, 4210,3
4130, 4240,1
4130, 4290,1
4130, 4330,5
4130, 4500,1
4130, 4560,2
4130, 4590,5
4130, 4690,2
4130, 4700,2
4130, 4770,3
4130, 4820,2
4130, 4850,5
4130, 4930,2
4130, 5120,5
4130, 5170,4
4130, 5190,3
4130, 5200,5
4130, 5290,2
4130, 5320,3
4130, 5410,2
4130, 5460,3
4130, 5530,5
4130, 5540,5
4130, 5560,2
4130, 5750,2
4130, 5780,3
4130, 5820,1
4130, 5900,2
4130, 5910,2
4130, 5920,2
4130, 5927,2
4130, 6000,2
4130, 6050,5
4130, 6110,3
4130, 6150,2
4130, 6160,2
4130, 6240,3
4130, 6260,5
4130, 6270,3
4130, 6680,2
4130, 6700,1
4130, 6840,1
4130, 6870,2
4130, 7120,2
4130, 7240,1
4130, 7350,3
4130, 7440,3
4130, 7570,2
4130, 7610,2
4130, 7670,2
4130, 7680,3
4130, 7700,2
4130, 7780,3
4130, 7950,2
4130, 8310,3
4130, 8400,4
4130, 8410,5
4130, 8460,5
4130, 8480,3
4130, 8560,2
4130, 8630,2
4130, 8760,2
4130, 8830,5
4130, 8870,3
4130, 9720,3
4130, 9740,2
4130, 9760,1
4130, 9810,2
4130, 9920,1
4130,10010,2
4130,10050,3
4130,10090,1
4130,10110,1
4130,10171,3
4130,10190,3
4130,10201,1
4130,10500,5
4130,10660,1
4130,10840,1
4130,10990,1
4130,11030,2
4130,11040,2
4130,11060,2
4130,11210,1
4130,11220,2
4130,11370,3
4130,11390,2
4130,11460,2
4130,11860,2
4130,11870,1
4130,11980,2
4130,12000,2
4130,12020,2
4130,12200,2
4130,12260,2
4130,12360,2
4130,12370,2
4130,12380,2
4130,12420,5
4130,12430,1
4130,12500,1
4130,12510,1
4130,12530,3
4130,12590,2
4130,12600,2
4130,12740,2
4130,12750,2
4130,12760,1
4130,12770,1
4130,13070,2
4130,13080,2
4130,13110,1
4130,13120,1
4130,13140,1
4130,13150,2
4130,13350,2
4130,13430,3
4130,13490,2
4130,13640,3
4130,14370,1
4130,14400,2
4130,14420,1
4130,14540,1
4130,14610,1
4130,14620,1
4130,14640,1
4130,14790,2
4130,14860,2
4130,14870,2
4130,14900,2
4130,15080,2
4130,15150,3
4130,15200,3
4130,15230,5
4130,15390,1
4130,15490,1
4130,15600,2
4130,15630,2
4130,15671,1
4130,15673,1
4130,15720,2
4130,15820,1
4130,15910,1
4130,15980,1
4130,16360,1
4130,16380,1
4130,16400,2
4130,16490,2
4130,16530,2
4130,16540,1
4130,16600,2
4130,16630,2
4130,16660,2
4130,16680,2
4130,16790,2
4130,17100,2
4130,17170,2
4130,18570,2
4130,18660,4
4130,18770,1
4130,18820,4
4140,   70,2
4140,   90,1
4140,  100,2
4140,  120,3
4140,  720,2
4140,  950,3
4140,  980,4
4140, 1040,4
4140, 1190,2
4140, 1210,4
4140, 1220,2
4140, 1240,3
4140, 1310,5
4140, 1340,3
4140, 1440,3
4140, 1520,1
4140, 1590,2
4140, 1610,2
4140, 1620,1
4140, 1660,1
4140, 1670,2
4140, 1700,1
4140, 1710,2
4140, 1730,1
4140, 1780,2
4140, 1790,3
4140, 1820,2
4140, 1840,2
4140, 1860,1
4140, 1890,3
4140, 1910,3
4140, 1940,2
4140, 1960,4
4140, 1980,2
4140, 2030,1
4140, 2060,2
4140, 2180,2
4140, 2210,2
4140, 2250,1
4140, 2310,3
4140, 2380,2
4140, 2390,3
4140, 2430,5
4140, 2600,3
4140, 2610,3
4140, 2630,4
4140, 2670,2
4140, 2690,2
4140, 2870,2
4140, 3010,5
4140, 3040,2
4140, 3100,2
4140, 3200,3
4140, 3320,4
4140, 3580,2
4140, 3670,3
4140, 3700,2
4140, 3940,1
4140, 4070,2
4140, 4080,2
4140, 4100,3
4140, 4110,3
4140, 4210,3
4140, 4240,1
4140, 4290,1
4140, 4330,5
4140, 4500,1
4140, 4560,2
4140, 4590,5
4140, 4690,2
4140, 4700,2
4140, 4770,3
4140, 4820,2
4140, 4850,5
4140, 4930,2
4140, 5120,5
4140, 5170,4
4140, 5190,3
4140, 5200,5
4140, 5290,2
4140, 5320,3
4140, 5410,2
4140, 5460,3
4140, 5530,5
4140, 5540,5
4140, 5560,2
4140, 5750,2
4140, 5780,3
4140, 5820,1
4140, 5900,2
4140, 5910,2
4140, 5920,2
4140, 5927,2
4140, 6000,2
4140, 6050,5
4140, 6110,3
4140, 6150,2
4140, 6160,2
4140, 6240,3
4140, 6260,5
4140, 6270,3
4140, 6680,2
4140, 6700,1
4140, 6840,1
4140, 6870,2
4140, 7120,2
4140, 7240,1
4140, 7350,3
4140, 7440,3
4140, 7570,2
4140, 7610,2
4140, 7670,2
4140, 7680,3
4140, 7700,2
4140, 7780,3
4140, 7950,2
4140, 8310,3
4140, 8400,4
4140, 8410,5
4140, 8460,5
4140, 8480,3
4140, 8560,2
4140, 8630,2
4140, 8760,2
4140, 8830,5
4140, 8870,3
4140, 9720,3
4140, 9740,2
4140, 9760,1
4140, 9810,2
4140, 9920,1
4140,10010,2
4140,10050,3
4140,10090,1
4140,10110,1
4140,10171,3
4140,10190,3
4140,10201,1
4140,10500,5
4140,10660,1
4140,10840,1
4140,10990,1
4140,11030,2
4140,11040,2
4140,11060,2
4140,11210,1
4140,11220,2
4140,11370,3
4140,11390,2
4140,11460,2
4140,11860,2
4140,11870,1
4140,11980,2
4140,12000,2
4140,12020,2
4140,12200,2
4140,12260,2
4140,12360,2
4140,12370,2
4140,12380,2
4140,12420,5
4140,12430,1
4140,12500,1
4140,12510,1
4140,12530,3
4140,12590,2
4140,12600,2
4140,12740,2
4140,12750,2
4140,12760,1
4140,12770,1
4140,13070,2
4140,13080,2
4140,13110,1
4140,13120,1
4140,13140,1
4140,13150,2
4140,13350,2
4140,13430,3
4140,13490,2
4140,13640,3
4140,14370,1
4140,14400,2
4140,14420,1
4140,14540,1
4140,14610,1
4140,14620,1
4140,14640,1
4140,14790,2
4140,14860,2
4140,14870,2
4140,14900,2
4140,15080,2
4140,15150,3
4140,15200,3
4140,15230,5
4140,15390,1
4140,15490,1
4140,15600,2
4140,15630,2
4140,15671,1
4140,15673,1
4140,15720,2
4140,15820,1
4140,15910,1
4140,15980,1
4140,16360,1
4140,16380,1
4140,16400,2
4140,16490,2
4140,16530,2
4140,16540,1
4140,16600,2
4140,16630,2
4140,16660,2
4140,16680,2
4140,16790,2
4140,17100,2
4140,17170,2
4140,18570,2
4140,18660,4
4140,18770,1
4140,18820,4
4141,   70,2
4141,   90,1
4141,  100,2
4141,  120,3
4141,  720,2
4141,  950,3
4141,  980,4
4141, 1040,4
4141, 1190,2
4141, 1210,4
4141, 1220,2
4141, 1240,3
4141, 1310,5
4141, 1340,3
4141, 1440,3
4141, 1520,1
4141, 1590,2
4141, 1610,2
4141, 1620,1
4141, 1660,1
4141, 1670,2
4141, 1700,1
4141, 1710,2
4141, 1730,1
4141, 1780,2
4141, 1790,3
4141, 1820,2
4141, 1840,2
4141, 1860,1
4141, 1890,3
4141, 1910,3
4141, 1940,2
4141, 1960,4
4141, 1980,2
4141, 2030,1
4141, 2060,2
4141, 2180,2
4141, 2210,2
4141, 2250,1
4141, 2310,3
4141, 2380,2
4141, 2390,3
4141, 2430,5
4141, 2600,3
4141, 2610,3
4141, 2630,4
4141, 2670,2
4141, 2690,2
4141, 2870,2
4141, 3010,5
4141, 3040,2
4141, 3100,2
4141, 3200,3
